非洲	Afrika
Thàn-khîn Fa-ha̍p-vu̍t	Kohlenwasserstoffe
Hò-nàm	Henan
Montehermoso	Montehermoso
Liâu-nèn	Liaoning
El Cid	El Cid
Jim Morrison	Jim Morrison
Kóng-khiéu	Hafen
Thòi-vân Thò-yèn Koet-chi Kî-chhòng	Flughafen Taiwan Taoyuan
Kit-lìm	Jilin
Fù-nàm	Hunan
Chhiâng-hói	Qinghai
Vì-ngâ-ngì-tshu̍k	Uiguren
Rhône-sén	Département Rhône
Koet-kâ Kûng-yèn	Nationalpark
Pâ-lì Charles-de-Gaulle Koet-chi Kî-chhòng	Flughafen Paris-Charles-de-Gaulle
Chṳ̂-sán	Aktiva
O-le̍t-liòng	Aurelian
Fù-pet	Hubei
Sân-sî	Shanxi
Hòng-khûng Kûng-sṳ̂	Fluggesellschaft
Hò-khiéu-vân	Ästuar
Chûng-set	Braun
Kui-chû	Guizhou
Berkelland	Berkelland
Chûng-khi Sṳ̀n-kîn Ne-thúng	Zentralnervensystem
Yî-fut-só	Ephesos
Ôn-tha̍t-màn Hói	Andamanensee
Yok-sû-â-ki	Buch Josua
Sî-pet Yîn-kak-làn	North West England
Shám-sî-sén	Shaanxi
Tûng-pet Yîn-kak-làn	North East England
Tûng Midlands	East Midlands
Tûng Yîn-kak-làn	East of England
Tûng-nàm Yîn-kak-làn	South East England
Sî-nàm Yîn-kak-làn	South West England
模板:Commonscat	Vorlage:Commonscat
Sî Midlands	West Midlands (Region)
Yorkshire lâu Humber	Yorkshire and the Humber
Kòn Se-pâu	Stammzelle
Lò-mâ-sû	Brief des Paulus an die Römer
Mâ-liuk-kap Hói-hia̍p	Straße von Malakka
Yù-thai Vòng-koet	Juda (Reich)
Fî-yí Mî-koet Het-ngìn	Afroamerikaner
Mà-sat-chû-set Lî-kûng Ho̍k-yen	Massachusetts Institute of Technology
Pô-sṳ-tun Thai-ho̍k	Boston University
Yâ-lû Thai-ho̍k	Yale University
Nàm-pet-chêu	Südliche und Nördliche Dynastien
Liû-Sùng	Frühere Song-Dynastie
Fûn-lî	Hochzeitsfeier
Pan Chúng-thúng-chṳ	Semipräsidentielles Regierungssystem
Yîm-sàng-khiùn	Eumseong
Thiet-ngièn-khiùn	Cheorwon
Fùng-chhôn-khiùn	Hongcheon
Fà-chhôn-khiùn	Hwacheon
Fî-li̍p-pí-sû	Brief des Paulus an die Philipper
Thiên-koet Pat-fuk	Seligpreisungen
Mî-koet Lièn-pâng Chún-phi Ne-thúng	Federal Reserve System
Kúai-é	Froschlurche
Hâ Sî-lî-sî-â-sén	Woiwodschaft Niederschlesien
Khù-â-vì - Pô-mî-là-nì-â-sén	Woiwodschaft Kujawien-Pommern
Lû-pu-lìm-sén	Woiwodschaft Lublin
Lû-pu-sṳ̂-khà-sén	Woiwodschaft Lebus
Lò-tsṳ-sén	Woiwodschaft Łódź
Séu Pô-làn-sén	Woiwodschaft Kleinpolen
Mâ-tsó-fû-sá-sén	Woiwodschaft Masowien
O-pô-lòi-sén	Woiwodschaft Opole
Khak-ngì-pâ-yèn-sân-sén	Woiwodschaft Karpatenvorland
Pô-tet-là-chhia-sén	Woiwodschaft Podlachien
Pô-mî-là-nì-â-sén	Woiwodschaft Pommern
Sî-lî-sî-â-sén	Woiwodschaft Schlesien
Sṳn-sṳ̍p-sṳ-sén	Woiwodschaft Heiligkreuz
Sî Pô-mî-là-nì-â-sén	Woiwodschaft Westpommern
Pâ-lùn-sî-â-sén	Provinz Valencia
Sat-là-kô-sat-sén	Provinz Saragossa
Vùi-sṳ̂-khà-sén	Provinz Huesca
Baak-gaa-seng	Hundert Familiennamen (Song-Dynastie)
Sok-lî-â-sén	Provinz Soria
Hien-thoi Khì-chhâ	Hyundai Motor Company
Sûng-hâi-khî	Shuangxi (Neu-Taipeh)
Kîm Tsang-ên	Kim Jong-un
Kông-sî	Jiangxi
Wernher von Braun	Wernher von Braun
Nèn-ha	Ningxia
Lí Hién-liùng	Lee Hsien Loong
Kîm-fà-sṳ	Jinhua
Thòi-chû-sṳ	Taizhou (Zhejiang)
Phòng-châ-phú-ngî	Panjabi
Phú-sṳ̍p-thok-ngî	Paschtunische Sprache
Yâ-chû	Wildschwein
Chû-hói-sṳ	Zhuhai
Sân-thèu-sṳ	Shantou
Shâu-kûan-sṳ	Shaoguan
Kông-mùn-sṳ	Jiangmen
Chhám-kông-sṳ	Zhanjiang
Shàu-khin-sṳ	Zhaoqing
Fi-chiu-sṳ	Huizhou
Mòi-chiu-sṳ	Meizhou (Guangdong)
San-mî-sṳ	Shanwei
Hò-ngièn-sṳ	Heyuan
Yòng-kông-sṳ	Yangjiang
Chhîn-yén-sṳ	Qingyuan
Tûng-kôn-sṳ	Dongguan
Chûng-sân-sṳ	Zhongshan
Chhèu-chiu-sṳ	Chaozhou
Thiên-tén-yen	Tiandeng
Liùng-chiu-yen	Longzhou
Nèn-mìn-yen	Ningming
Thai-sîn-yen	Daxin
Mâ-liuk-kap-sṳ	Malakka
Khiâu-chhṳ-sṳ	George Town (Penang)
IPhone 5	IPhone 5
Nàm-Chhî	Südliche Qi-Dynastie
Mèu-li̍t-yen	Landkreis Miaoli
Sṳn-chhôn-lî	Eucharistie
Fuk-chiu-sṳ	Fuzhou
Nàm-phìn-sṳ	Nanping
Phû-thièn-sṳ	Putian
Sâm-mìn-sṳ	Sanming
Tshièn-chiu-sṳ	Quanzhou
Hà-mûn-sṳ	Xiamen
Chông-chiu-sṳ	Zhangzhou
Liùng-ngâm-sṳ	Longyan
Nèn-tet-sṳ	Ningde
Sî-pak-li-â Fú	Sibirischer Tiger
Thiên-ngô-yen	Tian’e
Nàm-tan-yen	Nandan
Fung-sân-yen	Fengshan (Hechi)
Tûng-làn-yen	Donglan
Buren	Buren (Gelderland)
Pat-tet-sṳ	Bade (Taoyuan)
Sîn-chuk-yen	Landkreis Hsinchu
Thông Ngiâ-mong	Adam Schall von Bell
Yáng-chhiong Chín-thôn-ho̍k	Radiologie
Rumia	Rumia
Kluczbork	Kluczbork
La̍p-tsuk	Kerze
Hiet-chiong	Blutplasma
Southampton	Southampton
Lu-tet-ki	Buch Rut
Hâ-sat-khiet-chhu̍k	Kasachen
Yòng-mî	Großlibellen
Kô-lìm-tô-chhièn-sû	1. Brief des Paulus an die Korinther
Sî-pân-ngà Ti-koet	Spanisches Kolonialreich
Pha̍k-yùn-khî (Kóng-chiu-sṳ)	Baiyun
Sṳ-sṳ̂-ki	Buch der Richter
Po-lîn-chhòi	Spinat
Pâ-set-lò-nâ-sén	Provinz Barcelona
Nàm-thèu-yen	Landkreis Nantou
Liuk-piên-hìn	Sechseck
Thòi-pet 101	Taipei 101
Lùn-tûn Thap-khiâu	Tower Bridge
Luì-kûng	Donner
Siù-li Yún-kòn-sien-chhùng	Caenorhabditis elegans
O-pô-lòi	Opole
Sopot	Sopot
Â-sṳ̂-thù-lî-â-sṳ̂-sén Chhṳ̍t-hot-sṳ	Liste der Comarcas und Gemeinden Asturiens
Kám-lám-yù	Olivenöl
Chim-sin-fi	Baptisten
Lie̍t-yî-tha̍t-sén Chhṳ̍t-hot-sṳ	Liste der Gemeinden in der Provinz Lleida
Vú-yî-sân-sṳ	Wuyishan
Set-vì-li-â-sén	Provinz Sevilla
Thap-là-kô-na̍p-sén	Provinz Tarragona
Provence-sén	Provence
Kî-hài Kûng-chhàng	Maschinenbau
Apeldoorn	Apeldoorn
Lìm-pó-ngî	Limburgisch
Khái-ngì-chhái	Kielce
Bytom	Bytom
Ôn-sit-ngit	Sabbat
Khìm-sṳ̂-thok-khok-ngá	Częstochowa
Zabrze	Zabrze
Ôn-sit-ngit-fi	Siebenten-Tags-Adventisten
Jean Michel Jarre	Jean Michel Jarre
Thai Pô-làn Thi-khî Kô-yî-fû	Gorzów Wielkopolski
Là-tô-mê	Radom
Lo̍k-chham-ki-yen	Los Angeles County
Słupsk	Słupsk
Sosnowiec	Sosnowiec
Gliwice	Gliwice
Yo̍k-sṳ̂	Apotheker
Hi-kôn Yì-chhṳ̍t	Transplantation
Pâ-lùn-sî-â-sén Chhṳ̍t-hot-sṳ	Liste der Gemeinden in der Provinz Valencia
Bielsko-Biała	Bielsko-Biała
Rybnik	Rybnik
Tân-fu̍t Se-pâu	Monozyt
Mâ-khó-fuk-yîm	Evangelium nach Markus
Ruda Śląska	Ruda Śląska
Yok-thán-vòng	Jotam
Thò-yèn-yen	Taoyuan
Nò-mí	Klebreis
Kîn-tû-fú	Präfektur Kyōto
Kau-su	Professur
Thai-fán-fú	Präfektur Ōsaka
Fuk-kông-yen	Präfektur Fukuoka
Oi-yèn-yen	Präfektur Ehime
Kô-lìm-tô-heu-sû	2. Brief des Paulus an die Korinther
Khien-mî	Bodybuilding
Port Elizabeth	Port Elizabeth
Kimberley (Nàm-fî)	Kimberley (Südafrika)
Yok-sâ-fap-vòng	Joschafat (Juda)
Thòi-vân Hói-hia̍p	Formosastraße
Sî Khôi-phú-sén	Westkap
Yamaguchi-yen	Präfektur Yamaguchi
Khiâu-chhṳ Sâm-sṳ	Georg III. (Vereinigtes Königreich)
Chûng-koet Thi-fông	Chūgoku
Mî-koet Thu̍k-li̍p Siên-ngièn	Unabhängigkeitserklärung der Vereinigten Staaten
Sâm-tshûng-yen	Präfektur Mie
Yù-mu̍k mìn-chhu̍k	Nomade
Hiông-pak-su	Zedern
Hî-pak-lòi-sû	Brief an die Hebräer
Kâ-lâ-thai-sû	Brief des Paulus an die Galater
Màn-é	Aalartige
Sông-chhèu	Shang-Dynastie
Thai-thúi	Oberschenkel
Pîn-khù-yen	Präfektur Hyōgo
Kiûng-khì-yen	Präfektur Miyazaki
Yùng-pún-yen	Präfektur Kumamoto
Stamford Raffles	Thomas Stamford Raffles
Sha̍m-é	Singzikaden
Tûng Khôi-phú-sén	Ostkap
Fap-koet Hòng-khûng	Air France
Lie̍t-vòng-ki-song	1. Buch der Könige
Kô-lò-sî-sû	Brief des Paulus an die Kolosser
Ngâ-kok-sû	Brief des Jakobus
Yok-hon-yit-sû	1. Brief des Johannes
Fî-li-mùn-sû	Brief des Paulus an Philemon
Thiap-sat-lò-nì-kâ-heu-sû	2. Brief des Paulus an die Thessalonicher
Thiap-sat-lò-nì-kâ-chhièn-sû	1. Brief des Paulus an die Thessalonicher
Pí-tet-chhièn-sû	1. Brief des Petrus
Thì-mô-thai-chhièn-sû	1. Brief des Paulus an Timotheus
Lí Kông-yeu	Lee Kuan Yew
Chṳ̂-kâ-kô Thai-ho̍k	University of Chicago
Tsṳ̂-fo-yen	Präfektur Shiga
Mu-nì-het Kî-chhòng	Flughafen München
Yok-hon-ngi-sû	2. Brief des Johannes
Thì-mô-thai-heu-sû	2. Brief des Paulus an Timotheus
Thì-tô-sû	Brief des Paulus an Titus
Yî-sṳ̂-lâ-ki	Buch Esra
Nì-hî-mí-ki	Nehemia
Pietersburg	Polokwane
Séu Pha̍k-Lù	Seidenreiher
Chhòn-ngiam-phiang	Infektionskrankheit
Kôn-yàm	Hepatitis
Chhûn-chiet	Chinesisches Neujahrsfest
Shinzō Abe	Shinzō Abe
Mpumalanga-sén	Mpumalanga
Pet Khôi-phú-sén	Nordkap (Provinz)
Tó-kîn-yen	Präfektur Shimane
Kông-sân-yen	Präfektur Okayama
Gauteng-sén	Gauteng
Thung-fûng	Gicht
Chông-fa-yen	Landkreis Changhua
Thai-fûn-yen	Präfektur Ōita
Tiâu-tshí-yen	Präfektur Tottori
Nùng-la̍k	Chinesischer Kalender
Kô-tî-yen	Präfektur Kōchi
Pha̍k-hèu	Diphtherie
Exeter	Exeter
Saint Lawrence-hò	Sankt-Lorenz-Strom
Limpopo-sén	Limpopo (Provinz)
Kô-tén Kau-yuk	Höhere Bildung
Sân-tá-kîn	Sandakan
Â-pí	Kota Kinabalu
Ngi̍t-pún thúng-tshṳ sṳ̀-thoi (Thòi-vân)	Taiwan unter japanischer Herrschaft
Phok Kiún-fi	Park Geun-hye
Lévis	Lévis
Thòi-fûng	Taifun
Thòi-nàm-sṳ	Tainan
Laval (Québec)	Laval (Québec)
Charlemagne, Québec	Charlemagne (Québec)
Mâ-lòi Pô-lî-nì-sî-â Ngî-chhu̍k	Malayo-polynesische Sprachen
Fên-yòng-sṳ	Hengyang
Pet-lûn-khî	Beilun
Mân-chiu-tshu̍k	Mandschu
Zambrów	Zambrów
Doetinchem	Doetinchem
Zamość	Zamość
Malbork	Malbork
Mì-chit-fûn-ho̍k	Infinitesimalrechnung
Mì-fûn	Differentialrechnung
Ngo̍k-yòng-sṳ	Yueyang
BP	BP
Sú-thiàu	Pommes frites
Yùn-lìm-yen	Landkreis Yunlin
Kiok-tsṳ́	Zehe (Fuß)
Vî-liâm Â-li̍t-sân-thai (Hò-làn)	Willem-Alexander
Krasnystaw	Krasnystaw
Sî-fù-khî (Hông-chû-sṳ)	Xihu (Hangzhou)
Vì-tô-li-â Kóng	Victoria Harbour
Mâ-nâ-sî-vòng	Manasse (König)
Kî-kîm-fi	Stiftung
A-hîn Kôn-yàm	Hepatitis A
Yù-tsiâm-vong-khî	Yau Tsim Mong
Fûng-sái	Kaki
Tshṳ̍t-tshòng	Mastdarm
Chhṳ-yù Pâng-sén	Freistaat (Provinz)
Tsó-fo-yen	Präfektur Saga
Tet-tó-yen	Präfektur Tokushima
Sî-pân-ngà-ngìn	Kastilier
Fu̍t-chhṳ̂ Khiung-chṳn Sṳ̀n-siong	Magnetresonanztomographie
Hiông-tshon-yen	Präfektur Kagawa
Reading, Berkshire	Reading
Kâ-chû Lî-kûng Ho̍k-yen	California Institute of Technology
Vì-ngì-tshṳ-páu Thai-ho̍k	Julius-Maximilians-Universität Würzburg
Fên-yòng-yen	Hengyang (Kreis)
Êu-kí-lî-tet Kí-hò	Euklidische Geometrie
Si̍t-kuk	Silicon Valley
Barneveld	Barneveld
Khiu Tha̍t-sîn	Thaksin Shinawatra
Thòi-sân-sṳ	Taishan (Jiangmen)
Lièn-phìn-yen	Lianping
Thai Sùn-thâ Khiùn-tó	Große Sundainseln
Elburg	Elburg
Doesburg	Doesburg
Sî-pet-sén	Nordwest (Südafrika)
Sien-thon	Strecke (Geometrie)
Kâ-ngi-yen	Landkreis Chiayi
Vûn-tai	Gemäßigte Zone
Â-kûng	Großeltern
Thai-khi̍t-khièn	Taijiquan
Kiok-khwá	Sprunggelenk
Hò-làn Tâi-thi Sat-khiet-sùn-ngî	Niedersächsisch
Pân-kiêu-é	Turteltaube
Tshòng-khì-yen	Präfektur Nagasaki
Hà-chhèu	Xia-Dynastie
Chû-vì Sṳ̀n-kîn Ne-thúng	Peripheres Nervensystem
Lùn-tûn Thai-ho̍k	Universität London
Kip-sú	Reihe (Mathematik)
Nelspruit	Mbombela
Sâ-là-ye̍t-chû	Sarawak
Â-chû Thai-phìn-yòng Kîn-tsi Ha̍p-tsok Fi-ngi	Asiatisch-Pazifische Wirtschaftsgemeinschaft
Kôan-chiet-yàm	Arthritis
Geldermalsen	Geldermalsen
Ngò-piên Yì-chhu̍k Chhṳ-chhṳ-yen	Ebian
Chûng-la̍k-sṳ	Zhongli
Montauban	Montauban
Chhòng-sâ-sṳ	Changsha
Thai Put-lie̍t-tiên lâu Oi-ngì-làn Lièn-ha̍p Vòng-koet	Vereinigtes Königreich Großbritannien und Irland
Kiok-kiên	Ferse
Kûng-fûn	Zentimeter
Lièn-ha̍p Hòng-khûng	United Airlines
Yen-thèu	Pharynx
Hò-mí	Millimeter
Tsûng-tsang-khî (Thòi-pet-sṳ)	Zhongzheng (Taipeh)
Mì-mí	Mikrometer (Einheit)
Pâ-mâ Yâu-chhu̍k Chhṳ-chhṳ-yen	Bama (Hechi)
Theu-fú	Tofu
Phù-sat	Bodhisattva
Chóng-ló Kau-fi	Presbyterianische Kirchen
Hien-thoi Veloster	Hyundai Veloster
Nai-mí	Nanometer
Berlanga de Duero	Berlanga de Duero
Pâ-chûng-sṳ	Bazhong
Fu̍t-kông-yen	Fogang
Sâ-pâ-chû	Sabah
Nàm-nèn-sṳ	Nanning
Ngâ-li-ôn-ngìn	Arier
Yù-sṳn-mî-thi Koet-kâ Kûng-yèn	Yosemite-Nationalpark
Chhiâng-set	Cyan
Ho̍k-yen	Fakultät (Hochschule)
Kô-hiùng-sṳ	Kaohsiung
Pet-mî Chhṳ-yù Mo-yi Hia̍p-ngi	Nordamerikanisches Freihandelsabkommen
Sû-kak-làn-ngìn	Schotten (Ethnie)
Rustenburg	Rustenburg
Yen-tsong-fui	Konzert (Veranstaltung)
Yù-fu̍t-chû	Johor
Fì-tshu̍k	Hui-Chinesen
Sha̍k-sṳ	Master
Preston, Lancashire	Preston
Sî-tí-kâ-vòng	Zedekia
Sâm-koet	Zeit der Drei Reiche
Chhûn-chhiû Sṳ̀-khì	Zeit der Frühlings- und Herbstannalen
Chan-koet Sṳ̀-khì	Zeit der Streitenden Reiche
Mâ-liuk-kap-chû	Malakka (Bundesstaat)
Pietermaritzburg	Pietermaritzburg
Sú-vón	Handgelenk
Kit-làn-tan-chû	Kelantan
Tshông-tshu̍k	Tibeter
Pîn-sàng-chû	Penang
Blackburn	Blackburn
Chûng-sin Pha̍k-hiet-khiû	Neutrophiler Granulozyt
Pâng-kâ-tó	Bangka
Phìn-chhông-khiùn	Pyeongchang
Thai-koet Koet-chi Hòng-khûng Kûng-sṳ̂	Thai Airways International
Thai Ngi̍t-pún Ti-koet	Japanisches Kaiserreich
Hiûng-nù	Xiongnu
Phit-li̍t-chû	Perak
Lùn-tûn Ti-koet Ho̍k-yen	Imperial College London
Tsen-sàng-sṳ	Zengcheng
Kui-lìm-sṳ	Guilin
Siet-làn-ngô-chû	Selangor
Tui-kok-sien	Diagonale (Geometrie)
Fi-li-phi Liuk-sṳ	Felipe VI.
Kûng-tún	Tonne (Einheit)
Phàng-hên-chû	Pahang
中國象棋	Xiangqi
Pit-sṳn-hak	Pizza Hut
Yim-suk Siáu-tsṳ́	Sonic (Computerspielfigur)
Ngo̍k-vûn-khiet-tshu̍k	Ewenken
Nàm-kîn Thai-thù-sat	Massaker von Nanking
Yún Chṳ-Hau	Yun Chi-ho
Phì-mí	Pikometer
Chûng-koet 2010-ngièn Sông-hói Sṳ-kie Pok-lám-fi	Expo 2010
Ngiù-ngiuk	Rindfleisch
Carlisle, Cumbria	Carlisle
Sandomierz	Sandomierz
Ngit-tèu-kông	Sonnenstrahlung
Khwon-kûan-tsiet	Hüftgelenk
Fûn-kî-hon-khiûn	Mykobakterien
Chàu-yòng-sṳ	Shaoyang
Phìn-tûng-yen	Landkreis Pingtung
Chông-fa-sṳ	Changhua
Hién-mì-kiang	Mikroskop
Chông-phìn-sṳ	Zhangping
Chông-kâ-kie-sṳ	Zhangjiajie
Tsàu-ôn-yen	Zhao’an
Chau-phìn-yen	Zhaoping
Chṳ Sṳ̀n-kûng	Zheng Chenggong
Tsṳn-fò-yen	Zhenghe
Chin-siong-khî	Zhengxiang
Chṳ́n-hói-khî (Nèn-pô-sṳ)	Zhenhai
Tsà-yùng-yen	Zherong
Chûng-fò-khî	Zhonghe
Chûng-kông-yen	Zhongjiang
Chung-sân-yen	Zhongshan (Hezhou)
Tsû-nèn-yen	Zhouning
Chon-hiuk	Zhuanxu
Chu-chû-sṳ	Zhuzhou
Phàng-fù-yen	Landkreis Penghu
Nàm-sâ-khî	Nansha
Kûng-tshun	Dezimeter
McGill Thai-ho̍k	McGill University
Sâm-fòng Ńg-ti	Urkaiser Chinas
Sanok	Sanok
Tsṳ́-kîm-yen	Zijin
Chhṳ-liù-chiáng-khî	Ziliujing
Mâ-tshâ	Streitwagen
Milton Keynes	Milton Keynes
Â-mî-tshu̍k	Amis
Ên-tién	Gnade
Hiong-sàng-khî	Xiangcheng (Zhangzhou)
Hî-lìn-tên-khî	London Borough of Hillingdon
Chṳ̂-hîn-sṳ	Zixing
Chṳ̂-yòng-sṳ	Ziyang
Chṳ̂-ngièn-yen	Ziyuan
Sṳ̀n-chhùng	Imago (Zoologie)
Chang Thien-chṳ́ Fat-sa Kie-son-kî Thôn-chhèn Só-mèu	Positronen-Emissions-Tomographie
Przemyśl	Przemyśl
Chhiòn-khiû Sàng-sṳ	Global City
Pî-mí	Femtometer
Burnley	Burnley
Tûng Lùn-tûn, Tûng Khôi-phú-sén	East London (Ostkap)
Sat-mû-ngí-ki-ha	2. Buch Samuel
Li̍t-thoi-chṳ-ha	2. Buch der Chronik
Lie̍t-vòng-ki-ha	2. Buch der Könige
Biała Podlaska	Biała Podlaska
Mèu-tshu̍k	Miao
Pet-hói-sṳ	Beihai (Guangxi)
Mafikeng	Mahikeng
Mí-sâ-yên Khiùn-tó	Visayas
Lò-pô-ôn-vòng	Rehabeam
Slough	Slough
Thì-mô-thai	Timotheus (Bischof)
Chho̍k-sṳ̂-lia̍p	Centromer
Tûng-hò, Néu-yok-sṳ	East River (New York)
Chhêu-fông-hìn	Hyperwürfel
Sêm-mî-làn-chû	Negeri Sembilan
Brzeg	Brzeg
Fidel Valdez Ramos	Fidel Ramos
Łomża	Łomża
Siong-thâm-sṳ	Xiangtan
Thûng-tshu̍k	Dong (Volk)
Pak-fo Kûng-sṳ̂	Kaufhaus
Thòi-vân Ngièn-tshu-mìn	Indigene Völker Taiwans
騷靈現象	Poltergeist
Tha̍t-vat-ngì-tshu̍k	Daur
Na̍p-sî-tshu̍k	Naxi
Kô-hiùng-yen	Landkreis Kaohsiung
Khiu-lîn	Hügelland
Outaouais	Outaouais
Kuî-é	Schildkröten
Pak-sâ-sat	Bel-šarru-uṣur
Tshièn-pí	Unterarm
Yî-set-lie̍t Vòng-koet	Nordreich Israel
Tshòn-fì Yâ-lu-sat-lâng Yun-thung	Zurück nach Jerusalem
Sîn-sân-sṳ	Johor Bahru
Khiu-kîm-sân Vân	Bucht von San Francisco
Li Mâ-teu	Matteo Ricci
Tshài Yîn-vùn	Tsai Ing-wen
Chełm	Chełm
Pha̍k-ngìn	Europid
Â-ha̍p-vòng	Ahab (König)
Suwałki	Suwałki
Ngì-làn-yen	Landkreis Yilan
Sî-làn-ngî	Seeländisch
Epe	Epe (Niederlande)
Maidenhead	Maidenhead
Chû Khiet-lùn	Jay Chou
Winburg	Winburg
Kiú-liùng	Kowloon
Nâ-pô-nì-tha̍t	Nabonid
Kiap-kông-yen	Jiajiang
Hâ-phú-yen	Xiapu
Ngie-mí-li-ôn Lò-mâ-nok-ngî	Emilianische Sprache
Sîn-pet-sṳ	Neu-Taipeh
Hî-sî-kâ-vòng	Hiskija
Thòi-chûng-sṳ	Taichung
IPhone 4S	IPhone 4s
Jędrzejów	Jędrzejów
Fâ-lièn-yen	Landkreis Hualien
Kîm-mùn-yen	Kinmen
Thòi-tûng-yen	Landkreis Taitung
Sîn-chuk-sṳ	Hsinchu
Kâ-ngi-sṳ	Chiayi
Kî-lùng-sṳ	Keelung
Pet-thèu-khî (Thòi-pet-sṳ)	Beitou
Thai-ôn-khî (Thòi-pet-sṳ)	Da’an (Taipeh)
Sṳ-lìm-khî (Thòi-pet-sṳ)	Shilin (Taipeh)
Busko-Zdrój	Busko-Zdrój
Àu-thai-li-â Ngièn	Australischer Dollar
Thùng-lû-yen	Tonglu
Fuk-tshîn-sṳ	Fuqing
Nyèn-sân-khî	Yanshan (Guilin)
Kroonstad	Kroonstad
Ngo̍k-thòng-khî	Yuetang
Hon-ho̍k	Sinologie
Thai-thùng-khî (Thòi-pet-sṳ)	Datong (Taipeh)
Nàm-kóng-khî (Thòi-pet-sṳ)	Nangang (Taipeh)
Van-fà-khî (Thòi-pet-sṳ)	Wanhua
Vùn-sân-khî (Thòi-pet-sṳ)	Wenshan (Taipeh)
Sin-ngi-khî (Thòi-pet-sṳ)	Xinyi (Taipeh)
Yî-pó-sṳ	Ipoh
Ná-pô-pha-lâ-sâ-ngì	Nabopolassar
Â-pí-ngâ-vòng	Abija
Sûn N̂g	Wu-Dynastie
Pha̍k-chhu̍k	Bai
Pińczów	Pińczów
Aalten	Aalten
Xuxa	Xuxa
Hajnówka	Hajnówka
Phiâng-sân-sîn-khî	Pingshan (Shenzhen)
Chàu-tûng-yen	Shaodong
Lai-phú-yen	Lipu
Lubartów	Lubartów
Hâu-kông-khî	Haojiang
Yòng-sân-yen	Yangshan (Qingyuan)
Kông-mìn-sîn-khî	Guangming
Lucélia Santos	Lucélia Santos
Montréal-tó	Île de Montréal
IPhone 3GS	IPhone 3GS
IPhone 4	IPhone 4
IPhone 3G	IPhone 3G
Alan Dawa Dolma	Alan Dawa Dolma
Tûng-Chìn	Östliche Jin-Dynastie
Tûng-Chû	Östliche Zhou-Dynastie
Mâ-lòi-sî-â Hòng-khûng	Malaysia Airlines
Lì-tshu̍k	Li (Volk)
Chûng-sî-khî (Hiông-kóng)	Central and Western
Mí-nâ-hien-vòng	Menahem
Â-ha̍p-chhia-vòng (Yî-set-lie̍t)	Ahasja (Israel)
Â-ha̍p-chhia-vòng (Yù-thai)	Ahasja (Juda)
Yok-làn-vòng (Yù-thai)	Joram (Juda)
Â-sat-li-ngâ	Asarja
Peter Nalitch	Pjotr Andrejewitsch Nalitsch
Yâ-lò-pô-ôn yit-sṳ	Jerobeam I.
Am-li-vòng	Omri
Nâ-tap-vòng	Nadab (König)
Pâ-sâ-vòng	Bascha
Yâ-fu-vòng	Jehu
Yok-sî-â-vòng	Joschija
Yok-â-sṳ̂-vòng (Yù-thai)	Joas
Sîm-li-vòng	Simri (König)
Yâ-lò-pô-ôn ngi-sṳ	Jerobeam II.
Yî-vi-mí-lò-tha̍t	Amēl-Marduk
Â-mâ-chhia-vòng	Amazja (König)
Yî-sṳ̂-pô-sat-vòng	Isch-Boschet
N̂g Chok-tùng	Goh Chok Tong
Â-sat-vòng	Asa (König)
Â-mùn-vòng	Amon (Juda)
Chong Koet-yùng（Chong Fat-chûng）	Leslie Cheung
Lí Tên-Fî	Lee Teng-hui
Yî-lâ-vòng	Ela
Yok-ngâ-kin-vòng	Jojakim
Hò-se-â-vòng	Hoschea
Yok-ngâ-kîn-vòng	Jojachin
Biłgoraj	Biłgoraj
Chhî Chai-Phit	Philip Jaisohn
Puławy	Puławy
Chuk Hon	Shu Han
Chhâu Ngùi	Wei-Dynastie
Abitibi-Témiscamingue	Abitibi-Témiscamingue
Staszów	Staszów
Mò-tóng-sit	Parteiloser
Iwakuni-sṳ	Iwakuni
Kâu-thûng kûng-khí	Verkehrsmittel
Phok Hièn-yún	Pak Hon-yong
Sat-kâ-li-ngâ-vòng	Secharja
Yok-ha̍p-sṳ̂-vòng	Joahas (Israel)
Fùng Siù-chhiòn	Hong Xiuquan
Yok-â-sṳ̂-vòng (Yî-set-lie̍t)	Joasch (Israel)
Yok-làn-vòng (Yî-set-lie̍t)	Joram (Israel)
Pí-kâ-vòng	Pekach
Sâ-liùng-vòng	Schallum
Pí-kâ-hot-vòng	Pekachja
Khiu Sṳ̀n-thûng	Shing-Tung Yau
Fùng Puk-kím Kiê	Goldfasan
Grajewo	Grajewo
Sat-lâ-tshu̍k	Salar
Yok-ha̍p-sṳ-vòng	Joahas (Juda)
Sîn-tiam-khî	Xindian (Neu-Taipeh)
Łapy	Łapy
Pâ-set-fi	Basler Mission
Chhiâng-pa̍k-kông-khî	Qingbaijiang
Mî-yî-mî-fi	Bischöfliche Methodistenkirche
瑤族	Yao
Thú-sàng-khî	Tucheng (Neu-Taipeh)
Sîn-chông-khî	Xinzhuang
Hagi-sṳ	Hagi (Yamaguchi)
Wong Hi-zi	Wang Xizhi
Meu-nàm-khî	Maonan (Maoming)
Chûng-chhiû-chiet	Mondfest
Nài-lî-kak-li-sâ-ngì	Nergal-šarra-uṣur
Fùng-theu	Adzukibohne
Łuków	Łuków
Łęczna	Łęczna
Świdnik	Świdnik
Pô-sṳ̂ Ti-koet	Achämenidenreich
