আফ্রিকা	Afrika
১৬৫৯	1659
১৭৩৮	1738
১৮২৫	1825
জ্যোতির্বৈজ্ঞানিক বস্তু	Astronomisches Objekt
১৬৬০	1660
১৭৩৯	1739
১৮২৬	1826
১৬৬১	1661
১৭৪০	1740
১৮২৭	1827
কালিদাস	Kalidasa
উল্কাপাত	Meteoroid
জিনোম	Genom
কাতালান ভাষা	Katalanische Sprache
নাস্তিক্যবাদ	Atheismus
লি বাই	Li Bai
গ্রন্থাগার	Bibliothek
বস্তুবাদ	Materialismus
নিলস বোর	Niels Bohr
চেতনা	Bewusstsein
এভারিস্ত গালোয়া	Évariste Galois
প্রাণরসায়ন	Biochemie
ইউটিসি+১২:০০	UTC+12
জৈবপ্রযুক্তি	Biotechnologie
কোষ জীববিজ্ঞান	Zellbiologie
পরিবেশবিজ্ঞান	Ökologie
ফুটবল ক্লাব বার্সেলোনা	FC Barcelona
আফ্রিকান ইউনিয়ন	Afrikanische Union
জোসেপ মারিয়া ভেন্টুরা ই কাসাস	Josep Maria Ventura i Casas
জিনতত্ত্ব	Genetik
রাজনীতি	Politik
বিশ্ব ব্যাংক	Weltbank
কলাস্থানবিদ্যা	Histologie
আরব লীগ	Arabische Liga
গণতন্ত্র	Demokratie
ছত্রাকবিজ্ঞান	Mykologie
নাগিব মাহফুজ	Nagib Mahfuz
বিশ্বায়ন	Globalisierung
ন্যাটো	NATO
মারি ক্যুরি	Marie Curie
জিন	Gen
সরকার	Regierung
নোবেল পুরস্কার	Nobelpreis
কিন শি হুয়াং	Qin Shihuangdi
অণুজীব বিজ্ঞান	Mikrobiologie
সিমোন দ্য বোভোয়ার	Simone de Beauvoir
মার্সেল প্রুস্ত্‌	Marcel Proust
আলেক্সান্দ্‌র পুশকিন	Alexander Sergejewitsch Puschkin
মধ্যপ্রাচ্য	Mittlerer Osten
প্রথম এলিজাবেথ	Elisabeth I.
রোগনিরূপণবিদ্যা	Pathologie
হান সাম্রাজ্য	Han-Dynastie
শ্রেণীবিন্যাসবিদ্যা (সাধারণ)	Taxonomie
জোন অফ আর্ক	Jeanne d’Arc
রোসা লুক্সেমবুর্গ	Rosa Luxemburg
সফোক্লিস	Sophokles
জীব	Lebewesen
লকহীড মার্টিন	Lockheed Martin
রবীন্দ্রনাথ ঠাকুর	Rabindranath Thakur
সৌন্দর্য্য	Schönheit
ল্যেভ তল্‌স্তোয়	Lew Nikolajewitsch Tolstoi
মার্ক টোয়েইন	Mark Twain
অ্যালান টুরিং	Alan Turing
নারীবাদ	Feminismus
অ্যাডা লাভলেস	Ada Lovelace
সাম্রাজ্যবাদ	Imperialismus
মার্কসবাদ	Marxismus
রাজতন্ত্র	Monarchie
প্রজাতন্ত্র	Republik
সমাজতন্ত্র	Sozialismus
রাষ্ট্র	Staat
প্রোপাগান্ডা	Propaganda
সন্ত্রাসবাদ	Terrorismus
ব্যাডমিন্টন	Badminton
কিলিমাঞ্জারো	Kilimandscharo
আন্তনিন দ্ভরাক	Antonín Dvořák
চুম্বন	Kuss
ইগর স্ট্রাভিনস্কি	Igor Fjodorowitsch Strawinski
জুসেপ্পে ভের্দি	Giuseppe Verdi
নাৎসি জার্মানি	Deutsches Reich 1933 bis 1945
নাৎসি পার্টি	Nationalsozialistische Deutsche Arbeiterpartei
জাক কার্তিয়ে	Jacques Cartier
ক্রিস্টোফার কলম্বাস	Christoph Kolumbus
জেমস কুক	James Cook
ইহুদি	Juden
এর্নান কোর্তেস	Hernán Cortés
ইউরি গ্যাগারিন	Juri Alexejewitsch Gagarin
ভাস্কো ডা গামা	Vasco da Gama
ইবন বতুতা	Ibn Battuta
ঝেং হে	Zheng He
গ্রেট ব্যারিয়ার রিফ	Great Barrier Reef
ড্যান ব্রাউন	Dan Brown
জন কোল্ট্র্যান	John Coltrane
সিন্ধু নদ	Indus
পানামা খাল	Panamakanal
দক্ষিণ মহাসাগর	Südlicher Ozean
হুয়াংহো	Gelber Fluss
কর্ণ (অঙ্গ)	Ohr
চোখ	Auge
গান	Lied
মশা	Stechmücken
ভেড়া	Hausschaf
ফেদেরিকো ফেলিনি	Federico Fellini
হাঙ্গর	Haie
অ্যালফ্রেড হিচকক	Alfred Hitchcock
উট	Altweltkamele
স্তন্যপায়ী	Säugetiere
প্রাইমেট	Primaten
পিঁপড়া	Ameisen
মৌমাছি	Bienen
কম্পিউটার সফটওয়্যার	Software
আন্দ্রে আগাসি	Andre Agassi
ওলন্দাজ ভাষা	Niederländische Sprache
দ্য ওয়াল্ট ডিজনি কোম্পানি	The Walt Disney Company
মার্গারেট থ্যাচার	Margaret Thatcher
আনবিবিয়াম	Unbibium
আডা ইয়োনাথ	Ada Yonath
ডিএনএ	Desoxyribonukleinsäure
প্রজাতি	Art (Biologie)
রিচার্ড স্টলম্যান	Richard Stallman
কেভিন মিটনিক	Kevin Mitnick
অসীমা চট্টোপাধ্যায়	Asima Chatterjee
সুং রাজবংশ	Song-Dynastie
রোজালিন্ড ফ্রাঙ্কলিন	Rosalind Franklin
ডরোথি মেরি হজকিন	Dorothy Crowfoot Hodgkin
আইরিন জোলিও-কুরি	Irène Joliot-Curie
জনি লি মিলার	Jonny Lee Miller
কুবলাই খান	Kublai Khan
সু গার্ডনার	Sue Gardner
ফুলকপি	Blumenkohl
বেগুন (সব্জি)	Aubergine
ক্ষুদ্রবিবর	Wurmloch
ইংমার বারিমান	Ingmar Bergman
ভাষানুবাদ	Übersetzung (Linguistik)
অ্যানাটিডি	Entenvögel
ড্রাগন	Drache (Mythologie)
মা	Mutter
তুষার	Schnee
লম্বক (দ্বীপ)	Lombok
পিতা	Vater
অভিভাবক	Elternschaft
শিশু	Kind
১৮২৮	1828
১৮২৯	1829
১৭৪১	1741
১৬৬২	1662
১৭৪২	1742
১৮৩০	1830
১৬৬৩	1663
১৮৩১	1831
১৭৪৩	1743
১৬৬৪	1664
১৬৬৫	1665
১৭৪৪	1744
১৮৩২	1832
১৬৬৬	1666
১৭৪৫	1745
১৮৩৩	1833
১৬৬৭	1667
১৭৪৬	1746
পরিবহন	Verkehr
১৮৩৪	1834
ডেবিয়ান	Debian
১৬৬৮	1668
১৭৪৭	1747
১৮৩৫	1835
গনু প্রকল্প	GNU-Projekt
১৭৪৮	1748
১৮৩৬	1836
১৬৬৯	1669
গনু জেনারেল পাবলিক লাইসেন্স	GNU General Public License
লিওনার্ট অয়লার	Leonhard Euler
১৬৭০	1670
১৭৪৯	1749
১৮৩৭	1837
১৬৭১	1671
১৭৫০	1750
১৮৩৮	1838
১৬৭২	1672
১৭৫১	1751
১৮৩৯	1839
১৬৭৩	1673
১৭৫২	1752
১৮৪০	1840
১৬৭৪	1674
১৭৫৩	1753
১৮৪১	1841
১৭৫৪	1754
১৬৭৫	1675
১৮৪২	1842
১৭৫৫	1755
১৬৭৬	1676
১৮৪৩	1843
১৬৭৭	1677
১৭৫৬	1756
১৮৪৪	1844
১৬৭৮	1678
১৭৫৭	1757
১৮৪৫	1845
১৬৭৯	1679
১৭৫৮	1758
১৮৪৬	1846
১৬৮০	1680
১৭৫৯	1759
১৮৪৭	1847
১৬৮১	1681
১৭৬০	1760
১৮৪৮	1848
১৬৮২	1682
১৭৬১	1761
১৮৪৯	1849
১৬৮৩	1683
১৭৬২	1762
১৮৫০	1850
১৬৮৪	1684
১৭৬৩	1763
১৮৫১	1851
১৭৬৪	1764
১৬৮৫	1685
১৮৫২	1852
১৬৮৬	1686
১৭৬৫	1765
১৮৫৩	1853
১৬৮৭	1687
১৭৬৬	1766
১৮৫৪	1854
১৬৮৮	1688
১৭৬৭	1767
১৮৫৫	1855
১৬৮৯	1689
১৭৬৮	1768
১৮৫৬	1856
১৬৯০	1690
১৭৬৯	1769
১৮৫৭	1857
১৬৯১	1691
১৭৭০	1770
১৮৫৮	1858
১৬৯২	1692
১৭৭১	1771
১৮৫৯	1859
১৬৯৩	1693
১৭৭২	1772
১৮৬০	1860
১৭৭৩	1773
১৮৬১	1861
১৬৯৪	1694
১৬৯৫	1695
১৭৭৪	1774
১৮৬২	1862
১৬৯৬	1696
১৭৭৫	1775
১৮৬৩	1863
১৬৯৭	1697
১৭৭৬	1776
১৮৬৪	1864
১৬৯৮	1698
ওয়াটার পোলো	Wasserball
১৮৬৫	1865
১৭৭৭	1777
১৬৯৯	1699
১৮৬৬	1866
১৭৭৮	1778
১৭৭৯	1779
১৮৬৭	1867
১৭৮০	1780
১৮৬৮	1868
১৭৮১	1781
১৮৬৯	1869
মিনিট	Minute
নিউ ইয়র্ক সিটি সাবওয়ে	New York City Subway
রুশ ভাষা	Russische Sprache
১৭৮২	1782
১৮৭০	1870
১৭৮৩	1783
১৮৭১	1871
ভ্লাদিমির পুতিন	Wladimir Wladimirowitsch Putin
আইন	Recht
১৭৮৪	1784
১৮৭২	1872
গাণিতিক বিশ্লেষণ	Analysis
সংবিধান	Verfassung
১৭৮৫	1785
১৮৭৩	1873
১৭৮৬	1786
১৮৭৪	1874
১৭৮৭	1787
১৮৭৫	1875
১৭৮৮	1788
১৮৭৬	1876
আসিয়ান	ASEAN
১৭৮৯	1789
১৮৭৭	1877
১৭৯০	1790
১৮৭৮	1878
ফ্রান্সের ইতিহাস	Geschichte Frankreichs
স্পেনের ইতিহাস	Geschichte Spaniens
১৮৭৯	1879
১৭৯১	1791
কমনওয়েলথ অফ নেশনস	Commonwealth of Nations
পর্তুগালের ইতিহাস	Geschichte Portugals
সাখালিন দ্বীপ	Sachalin
গ্রিসের ইতিহাস	Geschichte Griechenlands
ওপেক	Organisation erdölexportierender Länder
আন্তর্জাতিক ন্যায়বিচার আদালত	Internationaler Gerichtshof
রুটি	Brot
আন্তর্জাতিক মুদ্রা তহবিল	Internationaler Währungsfonds
১৭৯২	1792
১৮৮০	1880
১৭৯৩	1793
১৮৮১	1881
জাতিসংঘ শিক্ষা, বিজ্ঞান ও সংস্কৃতি সংস্থা	UNESCO
১৭৯৪	1794
১৮৮২	1882
মানবাধিকার সনদ	Allgemeine Erklärung der Menschenrechte
জোত্তো দি বন্দোনে	Giotto di Bondone
১৭৯৫	1795
১৮৮৩	1883
বিশ্ব স্বাস্থ্য সংস্থা	Weltgesundheitsorganisation
১৭৯৬	1796
১৮৮৪	1884
১৭৯৭	1797
১৮৮৫	1885
১৮৮৬	1886
১৭৯৮	1798
বিশ্ব বাণিজ্য সংস্থা	Welthandelsorganisation
১৮৮৭	1887
১৭৯৯	1799
১৮৮৮	1888
১৮৮৯	1889
১৮৯০	1890
১৮৯১	1891
সোয়াহিলি ভাষা	Swahili (Sprache)
১৮৯২	1892
১৮৯৩	1893
১৮৯৪	1894
১৮৯৫	1895
১৮৯৬	1896
১৮৯৭	1897
১৮৯৮	1898
চীনা ভাষা	Chinesische Sprachen
১৮৯৯	1899
প্রকৃতি	Natur
কোষ (জীববিজ্ঞান)	Zelle (Biologie)
রক্ত	Blut
কঙ্কাল	Skelett
ফুসফুস	Lunge
ভিডিও গেম	Computerspiel
শ্বাস তন্ত্র	Atemtrakt
পানীয় জল	Trinkwasser
কাসাব্লাংকা	Casablanca
রুমানীয় ভাষা	Rumänische Sprache
বুলগেরীয় ভাষা	Bulgarische Sprache
বৃষ্টি	Regen
মালাগাসি ভাষা	Malagasy
জলবায়ু	Klima
এল নিনো	El Niño
ভূমণ্ডলীয় উষ্ণতা বৃদ্ধি	Globale Erwärmung
ভূমিকম্প	Erdbeben
খনিজ	Mineral
সত্য	Wahrheit
টেকটনিক পাত	Plattentektonik
লুইস কোম্পানিস	Lluís Companys i Jover
আন্তর্জাতিক গণিত অলিম্পিয়াড	Internationale Mathematik-Olympiade
মাউস (কম্পিউটার)	Maus (Computer)
লাপ্তেভ সাগর	Laptewsee
সের্গেই আইজেনস্টাইন	Sergei Michailowitsch Eisenstein
আকিরা কুরোসাওয়া	Akira Kurosawa
ফ্রাঙ্কলিন ডি. রুজভেল্ট	Franklin D. Roosevelt
ইবনে সিনা	Avicenna
উইনস্টন চার্চিল	Winston Churchill
আউরেলিয়ুস আউগুস্তিনুস	Augustinus von Hippo
নেলসন ম্যান্ডেলা	Nelson Mandela
ভারতীয় গ্রাঁ প্রি	Großer Preis von Indien
মার্টিন লুথার কিং, জুনিয়র	Martin Luther King
গিম্প	GIMP
জার্মানির অর্থনীতি	Wirtschaft Deutschlands
উৎসেচক	Enzym
স্পেনের অর্থনীতি	Wirtschaft Spaniens
প্রোটিন	Protein
ফ্রান্সের অর্থনীতি	Wirtschaft Frankreichs
আয়ারল্যান্ডের অর্থনীতি	Wirtschaft Irlands
শিলা	Gestein
আইসল্যান্ডের অর্থনীতি	Wirtschaft Islands
প্রাকৃতিক দুর্যোগ	Naturkatastrophe
অ্যামিনো অ্যাসিড	Aminosäuren
বন্যা	Hochwasser
সুনামি	Tsunami
আগ্নেয়গিরি	Vulkan
মেঘ	Wolke
ভিডিও গেইম কনসোল	Spielkonsole
যুক্তি	Logik
১৮৯৬ গ্রীষ্মকালীন অলিম্পিক	Olympische Sommerspiele 1896
টর্নেডো	Tornado
ত্রিকোণমিতি	Trigonometrie
জ্যামিতি	Geometrie
১৯০০ গ্রীষ্মকালীন অলিম্পিক	Olympische Sommerspiele 1900
ব্যাকরণ	Grammatik
নিন্টেন্ডো	Nintendo
তেলুগু ভাষা	Telugu
১৯০৪ গ্রীষ্মকালীন অলিম্পিক	Olympische Sommerspiele 1904
বায়ুমণ্ডল	Atmosphäre (Astronomie)
১৯০৬ গ্রীষ্মকালীন অলিম্পিক	Olympische Zwischenspiele 1906
জর্জীয় ভাষা	Georgische Sprache
১৯০৮ গ্রীষ্মকালীন অলিম্পিক	Olympische Sommerspiele 1908
১৯১৬ গ্রীষ্মকালীন অলিম্পিক	Olympische Sommerspiele 1916
অর্থনীতি	Wirtschaftswissenschaft
পুঁজি	Kapital
আধুনিক হিব্রু ভাষা	Ivrit
মুদ্রা	Währung
জাপানি এন	Yen
শিল্প কারখানা	Industrie
ভাষাবিজ্ঞান	Sprachwissenschaft
পেচোরা নদী	Petschora (Fluss)
অক্ষর (সিলেবল)	Silbe
লিখন পদ্ধতি	Schrift
আরবি লিপি	Arabisches Alphabet
চীনা লিপি	Chinesische Schrift
গ্রিক লিপি	Griechisches Alphabet
হান্‌গেউল্	Koreanisches Alphabet
রোমান লিপি	Lateinisches Alphabet
সাক্ষরতা	Alphabetisierung (Lesefähigkeit)
বিষয়শ্রেণী:বুলগেরিয়া	Kategorie:Bulgarien
সাহিত্য	Literatur
বিষয়শ্রেণী:ফ্রান্স	Kategorie:Frankreich
