Afríka	Afrika
Ragna Árnadóttir	Ragna Árnadóttir
Vigdís Grímsdóttir	Vigdís Grímsdóttir
Julia Annas	Julia Annas
Oddný G. Harðardóttir	Oddný G. Harðardóttir
Renée Felice Smith	Renée Felice Smith
Guðrún Eva Mínervudóttir	Guðrún Eva Mínervudóttir
Regina Taylor	Regina Taylor
Sara Paretsky	Sara Paretsky
Guðbjörg Gunnarsdóttir	Guðbjörg Gunnarsdóttir
Megumi Tachikawa	Megumi Tachikawa
Dale Evans	Dale Evans
Svandís Svavarsdóttir	Svandís Svavarsdóttir
Megalyn Echikunwoke	Megalyn Echikunwoke
Auður Auðuns	Auður Auðuns
Grey's Anatomy	Grey’s Anatomy
Ingiríður Rögnvaldsdóttir	Ingrid Ragnvaldsdatter
Margrét Skúladóttir	Margarete Skulesdatter
Magma Energy Corp	Alterra Power
Aldursfordómar	Altersdiskriminierung
George Lincoln Rockwell	George Lincoln Rockwell
Daniel Heatley	Dany Heatley
Ken Jeong	Ken Jeong
Prince Buster	Prince Buster
Jens Otto Krag	Jens Otto Krag
Sonja Sohn	Sonja Sohn
Pommern-hertogar-kastali í Szczecin	Stettiner Schloss
Susanna Thompson	Susanna Thompson
Jón Árnason	Jón Árnason
Uppsala	Uppsala (Begriffsklärung)
NFL (aðgreining)	NFL (Begriffsklärung)
Lotte Reiniger	Lotte Reiniger
Periktíone	Periktione
Kirsty MacColl	Kirsty MacColl
Hasse Ekman	Hasse Ekman
Michael Walzer	Michael Walzer
Gösta Ekman	Gösta Ekman
DJ Qualls	DJ Qualls
Modibo Sidibé	Modibo Sidibé
Artemidóros	Artemidor von Daldis
Weegee	Arthur Fellig
Percy Sledge	Percy Sledge
Olof Verelius	Olof Verelius
Lárus Guðmundsson	Lárus Guðmundsson
Hallgrímur Pétursson	Hallgrímur Pétursson
Friðrik Ólafsson	Friðrik Ólafsson
Frits Thaulow	Frits Thaulow
Kouta Hirano	Kōta Hirano
Didier Dinart	Didier Dinart
Mauritz Stiller	Mauritz Stiller
Jón Gnarr	Jón Gnarr
Quintus Claudius Quadrigarius	Quintus Claudius Quadrigarius
Michael Guigou	Michaël Guigou
Roger Scruton	Roger Scruton
Erró	Erró
Jay Simpson	Jay Simpson
Luc Abalo	Luc Abalo
Joachim Neander	Joachim Neander
Crispin Wright	Crispin Wright
Rory Cochrane	Rory Cochrane
Pétur Blöndal	Pétur Haraldsson Blöndal
Andrew W. Mellon	Andrew W. Mellon
Fornegypsk trúarbrögð	Altägyptische Religion
Ösp	OSP
Stanley Fischer	Stanley Fischer
Bruce McGill	Bruce McGill
Frode Estil	Frode Estil
Alva	Alva (Vorname)
Flokkur:Saga eftir viðfangsefni	Kategorie:Geschichte nach Thema
Svæðanudd	Reflexologie
Flokkur:Hernaðarsaga	Kategorie:Militärgeschichte
Kevin Nealon	Kevin Nealon
Diedrich Bader	Diedrich Bader
Richard Kind	Richard Kind
Richard Sennett	Richard Sennett
Frans páfi	Franziskus (Papst)
James Graham	James Graham
Edmund Gettier	Edmund Gettier
Alþýðublaðið	Alþýðublaðið
Alþingishúsið	Alþingishúsið
Kristnihald undir Jökli (bók)	Am Gletscher
Ernie Sabella	Ernie Sabella
Edward Lowassa	Edward Lowassa
Vímara Peres	Vímara Peres
Sarah Vowell	Sarah Vowell
Earl Boen	Earl Boen
Amanda	Amanda
Dirty Pretty Things	Dirty Pretty Things
Auður Ava Ólafsdóttir	Auður Ava Ólafsdóttir
Stubby Kaye	Stubby Kaye
Jayne Atkinson	Jayne Atkinson
Guttormur Sigurðsson	Guttorm Sigurdsson
Epke Zonderland	Epke Zonderland
Giba	Gilberto Godoy Filho
Apó	Apo (Berg)
Amaya	Amaya (Browser)
John Ross	John Ross (Polarforscher)
Amazon	Amazon (Begriffsklärung)
Vottorð um viðbótarvernd	Ergänzendes Schutzzertifikat
Enska úrvalsdeildin 2004-05	Premier League 2004/05
Eik (mannsnafn)	Eik
Franska karlalandsliðið í handknattleik	Französische Männer-Handballnationalmannschaft
James Herbert Brennan	Herbie Brennan
Kastorkirkjan í Koblenz	St. Kastor (Koblenz)
Großer Widderstein	Großer Widderstein
Háskólinn í Durham	University of Durham
Ingram Bywater	Ingram Bywater
Sjónvarpsturninn í Nürnberg	Fernmeldeturm Nürnberg
Nikulásarkirkjan í Stralsund	St.-Nikolai-Kirche (Stralsund)
Perlachturninn	Perlachturm
76. Óskarsverðlaunahátíðin	Oscarverleihung 2004
Dulé Hill	Dulé Hill
2038-vandinn	Jahr-2038-Problem
Grindhvalir	Grindwale
Diego Costa	Diego Costa
Rotuma	Rotuma (Fidschi)
Steven Gerrard	Steven Gerrard
Mormónsbók	Buch Mormon
Hertogar af Normandí	Liste der Herzöge der Normandie
Sæta	Süßkraft
The Spectacular Spider-Man	Spectacular Spider-Man
Hammarby IF	Hammarby IF
Stef	Riff (Musik)
West End (London)	West End (London)
Caroline Seger	Caroline Seger
Máxima Hollandsdrottning	Máxima der Niederlande
Gina Ravera	Gina Ravera
Ostrołęka	Ostrołęka
Simpson-fjölskyldan, þáttaröð 1	Die Simpsons (Staffel 1)
Ítalski kommúnistaflokkurinn	Partito Comunista Italiano
Urbana (Illinois)	Urbana (Illinois)
Vilborg Davíðsdóttir	Vilborg Davíðsdóttir
Kenning og sáttmálar	Lehre und Bündnisse
Kraftframherji	Power Forward
Hjálendur Bandaríkjanna	Außengebiete der Vereinigten Staaten
SOS-barnaþorpin	SOS-Kinderdorf
Már Guðmundsson	Már Guðmundsson
Sveinn Pálsson (f. 1762)	Sveinn Pálsson
Rex Linn	Rex Linn
Arnar Jónsson	Arnar Jónsson (Schauspieler)
Bjarni Jónsson (stærðfræðingur)	Bjarni Jónsson (Mathematiker)
Jay Karnes	Jay Karnes
Vasílíj Mítrokhín	Wassili Nikititsch Mitrochin
Richard Popkin	Richard Popkin
Kristín Marja Baldursdóttir	Kristín Marja Baldursdóttir
Ljóðaháttur	Ljóðaháttr
Miguel Ferrer	Miguel Ferrer
Nick Leeson	Nick Leeson
Sigurður slembidjákn	Sigurd Slembe
Knútur langi	Knut II. (Schweden)
Helgi Hjörvar	Helgi Hjörvar
Jean-Baptiste Charcot	Jean-Baptiste Charcot
Hill Harper	Hill Harper
Friðrik Þór Friðriksson	Friðrik Þór Friðriksson
Daniel Narcisse	Daniel Narcisse
Svein Harald Øygard	Svein Harald Øygard
Rand Paul	Rand Paul
Xenofon frá Efesos	Xenophon von Ephesos
Ole Worm	Olaus Wormius
Andri Snær Magnason	Andri Snær Magnason
Brian Cox (eðlisfræðingur)	Brian Cox (Physiker)
Sigmundur Davíð Gunnlaugsson	Sigmundur Davíð Gunnlaugsson
Jón Bjarnason (þingmaður)	Jón Bjarnason
Kristján L. Möller	Kristján L. Möller
Ryan McPartlin	Ryan McPartlin
Kim Manners	Kim Manners
Guðjón Valur Sigurðsson	Guðjón Valur Sigurðsson
Frances Marion	Frances Marion
Milman Parry	Milman Parry
Sílenar	Silenos
Umhverfuröð	Harmonische Reihe
Scissor Sisters	Scissor Sisters
GNU Debugger	GNU Debugger
Eva Joly	Eva Joly
Óeiginlegt heildi	Uneigentliches Integral
Youddiph	Youddiph
Sígaunabaróninn	Der Zigeunerbaron
Orrustan við Balaclava	Schlacht bei Balaklawa
Sjangri-La	Shangri-La
Paul Guilfoyle	Paul Guilfoyle (Schauspieler, 1949)
Myntslátta	Münzprägeanstalt
American Gothic	American Gothic
Aurkeila	Schwemmkegel
Saharaverslunin	Transsaharahandel
Elizabeth Cady Stanton	Elizabeth Cady Stanton
Fæstosdiskurinn	Diskos von Phaistos
Tæknisaga	Technikgeschichte
American Journal of Philology	American Journal of Philology
Rísandi þríliður	Anapäst
Bosman-dómurinn	Bosman-Entscheidung
Hjálparsögn	Hilfsverb
Doggerbanki	Doggerbank
Hundafræði	Kynologie
Meginland Evrópu	Kontinentaleuropa
Hofgleðikona	Hetäre
Oddvør Johansen	Oddvør Johansen
Dasít	Dazit
The Marbles	Marbles
Kornastærð	Korngröße
FTSE 100	FTSE 100 Index
The Believer	Inside a Skinhead
Margfeldisregla	Produktregel
Washington Dulles flugvöllur	Flughafen Washington-Dulles-International
Frances Ruffelle	Frances Ruffelle
Nálægðarreglan	Subsidiarität
Sigríður Beinteinsdóttir	Sigga
Kleitomakkos	Kleitomachos
Philidor-vörn	Philidor-Verteidigung
Fordismi	Fordismus
Sjösofendur	Sieben Schläfer von Ephesus
Endurkvæm skammstöfun	Rekursives Akronym
Fredrik Barth	Fredrik Barth
Anna Mjöll Ólafsdóttir	Anna Mjöll
Auður Jónsdóttir	Auður Jónsdóttir
Little Peggy March	Peggy March
Jenny Downham	Jenny Downham
Lenka Ptácníková	Lenka Ptáčníková
Elsa Andersson	Elsa Andersson
Cora Diamond	Cora Diamond
Meta Golding	Meta Golding
Christine O'Donnell	Christine O’Donnell
Jóhanna Vala Jónsdóttir	Jóhanna Vala Jónsdóttir
Jötunuxar	Kurzflügler
Gunilla Bergström	Gunilla Bergström
Lilja Mósesdóttir	Lilja Mósesdóttir
Úrtaksmengi	Ergebnisraum
Jessica Steen	Jessica Steen
Kolbrún Halldórsdóttir	Kolbrún Halldórsdóttir
Ingibjörg Stefánsdóttir	Ingibjörg Stefánsdóttir
Steinunn Valdís Óskarsdóttir	Steinunn Valdís Óskarsdóttir
Katrín Jakobsdóttir	Katrín Jakobsdóttir
Guðríður Þorbjarnardóttir	Guðríður Þorbjarnardóttir
Gerður Helgadóttir	Gerður Helgadóttir
Helga Margrét Þorsteinsdóttir	Helga Margrét Thorsteinsdóttir
Gerður Kristný	Gerður Kristný
Lauren Stamile	Lauren Stamile
Sophina Brown	Sophina Brown
Valdís Óskarsdóttir	Valdís Óskarsdóttir
Irma Boom	Irma Boom
Lucienne de Rochefort	Lucienne von Rochefort
Valgerður Sverrisdóttir	Valgerður Sverrisdóttir
Ingibjörg Eiríksdóttir af Svíþjóð	Ingeborg Eriksdotter (Schweden)
Christine Korsgaard	Christine Korsgaard
Potone	Potone
Nel Noddings	Nel Noddings
Ingibjörg Hákonardóttir af Noregi	Ingebjørg Håkonsdatter
Ameríkubikarinn	America’s Cup
Dawn Martin	Dawn Martin
Ferilheildi	Kurvenintegral
Fiat Nuova 500	Fiat Nuova 500
Albert Barillé	Albert Barillé
Jonas Gahr Støre	Jonas Gahr Støre
Símun av Skarði	Símun av Skarði
Michael Ancher	Michael Ancher
Endakarl	Endgegner
Bolzano-Weierstrass setningin	Satz von Bolzano-Weierstraß
Lögmálið um annað tveggja	Satz vom ausgeschlossenen Dritten
Hafsbotn	Ozeanboden
Portúgalskur skúti	Portugiesischer Escudo
Tilvist	Existenz
Persónufornafn	Personalpronomen
Dahómey	Königreich Dahomey
Ty Panitz	Ty Panitz
Souvanna Phouma	Souvanna Phouma
Kolhæna	Amerikanisches Blässhuhn
Ást er...	Kim Casali
Ragnhildur Helgadóttir	Ragnhildur Helgadóttir
Faina Ranevskaya	Faina Georgijewna Ranewskaja
Ár keisaranna fjögurra	Vierkaiserjahr
Peter Eriksson	Peter Eriksson (Politiker)
Anthony E. Zuiker	Anthony E. Zuiker
Lofthernaður	Luftkrieg
Raunhyggja í alþjóða samskiptum	Realismus (Internationale Beziehungen)
Amigurumi	Amigurumi
Amiina	Amiina
Ferruccio Parri	Ferruccio Parri
Paolo Villaggio	Paolo Villaggio
Ópið	Der Schrei
Fræðarinn (Platon)	Sophistes
Frábrigðissýslari	Ausnahmebehandlung
Risaborg	Megalopolis (Stadtlandschaft)
Udon	Udon
Magnús Gissurarson	Magnús Gissurarson
Páll Jónsson (biskup)	Páll Jónsson (Bischof)
Oddbjørn Hagen	Oddbjørn Hagen
Finnur Jónsson (biskup)	Finnur Jónsson (Bischof)
Hekatajos frá Abderu	Hekataios von Abdera
Kári Kristján Kristjánsson	Kári Kristján Kristjánsson
Ken Jenkins	Ken Jenkins
R.M. Hare	R. M. Hare
Herbert Weir Smyth	Herbert Weir Smyth
Frederick Bartlett	Frederic Charles Bartlett
Jón Árnason (1665)	Jón Árnason (Bischof)
Hannes Finnsson	Hannes Finnsson
Magnús Einarsson	Magnús Einarsson
Herkænskuleikur	Computer-Strategiespiel
Erling	Erling
William Hooker	William Jackson Hooker
Waitangi-samningurinn	Vertrag von Waitangi
Apolloníos Dyskolos	Apollonios Dyskolos
Grindavík	Grindavík
Ion Geolgau	Ion Geolgău
Röksteinninn	Runenstein von Rök
Auðgað úran	Uran-Anreicherung
Ammoníos frá Aþenu	Ammonios (Lehrer Plutarchs)
Deinarkos	Deinarchos
Dauðadans	Totentanz
Paramore	Paramore
Heimilistölva	Heimcomputer
Útlendingur	Ausländer
Viðtengingarháttur	Konjunktiv
Náttúruvætti	Schutzgebiete in Natur- und Landschaftsschutz
Amorsbogi	Amorbogen
Hrúguröðun	Heapsort
Meitill	Meißel
Mataræði	Diät
Heimsmeistaramót karla í handknattleik 2011	Handball-Weltmeisterschaft der Männer 2011
Siðfræði Níkomakkosar	Nikomachische Ethik
Sagnbeyging	Konjugation (Grammatik)
Buranovo	Buranowo
Visayashaf	Visayas-See
Tilraunasálfræði	Experimentelle Psychologie
Þriggja alda kerfið	Dreiperiodensystem
Gram-Schmidt reikniritið	Gram-Schmidtsches Orthogonalisierungsverfahren
Hafnsögumaður	Lotse
Hæð manna	Körpergröße
Qeqqata	Qeqqata Kommunia
Samkeppni	Wettkampf
Kjördæmahagræðing	Gerrymandering
Ígulber	Rambutan
Peoples temple	Peoples Temple
Óraddað tvívaramælt önghljóð	Stimmloser bilabialer Frikativ
Breta og Germanna Ísraelshyggja	Christian-Identity-Bewegung
Hundalíf 2: Depill í London	101 Dalmatiner Teil 2 – Auf kleinen Pfoten zum großen Star!
Pebble	Pebble (Armbanduhr)
Viðarspónn	Furnier
Kikki, Bettan & Lotta	Kikki, Bettan & Lotta
Amstel	Amstel (Brauerei)
Coritiba Foot Ball Club	Coritiba FC
Amsterdam (bók)	Amsterdam (Roman)
Tan Son Nhat-flugvöllur	Flughafen Tan-Son-Nhat
Knattspyrnusamband Íslands	Knattspyrnusamband Íslands
Akademísk röðun háskóla	Shanghai-Ranking
Mohawk-dals forskriftin	Mohawk-Valley-Formel
The Holiday	Liebe braucht keine Ferien
Dio	Dio (Band)
Veðurathugun	Wetterbeobachtung
Heimsmeistaramót karla í handknattleik 2009	Handball-Weltmeisterschaft der Männer 2009
Royal Yachting Association	Royal Yachting Association
Evrópumeistaramót karla í handknattleik 2010	Handball-Europameisterschaft 2010
Evrópumeistaramót undir 21 árs karla í knattspyrnu	U-21-Fußball-Europameisterschaft
Hreinstefna	Purismus (Kunst)
Lághitaeldstöð	Kryovulkan
Mynd	Abbild
Kujalleq	Kommune Kujalleq
Drekabroddur	Amur-Berberitze
Amý	Amy (Name)
An Essay Concerning Human Understanding	An Essay Concerning Humane Understanding
Blink-182	Blink-182
Spanish Fork	Spanish Fork
Any Given Sunday	An jedem verdammten Sonntag
Infinite Stratos	IS (Infinite Stratos)
Fallhlíf	Fallschirm
Hryggsúla	Wirbelsäule
Ferenc Puskás	Ferenc Puskás
Nani	Nani
Edwin van der Sar	Edwin van der Sar
Depeche Mode	Depeche Mode
Skylmingaþræll	Gladiator
Rökhyggja	Rationalismus
Landfræðilegt upplýsingakerfi	Geoinformationssystem
Kóreuskagi	Koreanische Halbinsel
Petr Čech	Petr Čech
Luís Figo	Luís Figo
Michael Clarke Duncan	Michael Clarke Duncan
Slavonic Channel International	Slavonic Channel International
Sting	Sting
Þekjukerfið	Integument (Zoologie)
Dauðarokk	Death Metal
My Chemical Romance	My Chemical Romance
Symbian	Symbian-Plattform
Ellen DeGeneres	Ellen DeGeneres
Bylturokk	Thrash Metal
Þverstæða	Paradoxon
Loreen	Loreen
Gwen Stefani	Gwen Stefani
Steve Wozniak	Steve Wozniak
Snúður	Kreiselinstrument
Ævintýralandið Narnía	Die Chroniken von Narnia
Kimono	Kimono
Tadsjikar	Tadschiken
Kelly Clarkson	Kelly Clarkson
Villach	Villach
Alan Shearer	Alan Shearer
Straujárn	Bügeleisen
Tölvuský	Cloud Computing
Súnní	Sunniten
Hjáfræði	Pseudowissenschaft
Paula Fernandes	Paula Fernandes
Foo Fighters	Foo Fighters
Aserskt manat	Aserbaidschan-Manat
Elijah Wood	Elijah Wood
Hard Candy (Madonna breiðskífa)	Hard Candy (Album)
Súlla	Lucius Cornelius Sulla Felix
Shrek	Shrek – Der tollkühne Held
Anadyrflói	Anadyrgolf
Sigur Rós	Sigur Rós
Eikundarsund	Eigersund
Tíbeskur búddismi	Buddhismus in Tibet
Jack Black	Jack Black
Snjókarl	Schneemann
Kazoo	Kazoo
Kennsl	Anagnorisis
Dróni	Unbemanntes Luftfahrzeug
Modum	Modum
Hr. Bean	Mr. Bean (Comedysendung)
Hin stórkostlegu örlög Amélie Poulain	Die fabelhafte Welt der Amélie
Lúmen	Lumen (Einheit)
Meitilfuglar	Rackenvögel
Oxunartala	Oxidationszahl
Þjóðlagamálmur	Folk Metal
Alice in Chains	Alice in Chains
Gúru	Guru
Andrew Carnegie	Andrew Carnegie
Afleiðsla	Deduktion
Yfirborð	Fläche (Mathematik)
James Hetfield	James Hetfield
Keane	Keane
Framsækinn málmur	Progressive Metal
David Duchovny	David Duchovny
Fábio Coentrão	Fábio Coentrão
The Cure	The Cure
Köngulóarmaðurinn (kvikmynd)	Spider-Man (Film)
Tilleiðsla	Induktion (Philosophie)
Jared Leto	Jared Leto
CAPTCHA	Captcha
Christine Lagarde	Christine Lagarde
Línuleg jafna	Lineare Gleichung
Alþjóðastofnun	Internationale Organisation (Völkerrecht)
Wentworth Miller	Wentworth Miller
Berkeley, Kaliforníu	Berkeley
Sálmur	Hymne
San Sebastián de los Reyes	San Sebastián de los Reyes
Málspeki	Sprachphilosophie
Anderson Luís de Abreu Oliveira	Anderson Luís de Abreu Oliveira
Marbella	Marbella
Erasure	Erasure
Simon & Garfunkel	Simon & Garfunkel
Móberg (jarðfræði)	Tuff
Deftones	Deftones
Aqmolafylki	Aqmola (Gebiet)
Norður-Kasakstanfylki	Nordkasachstan
Púntland	Puntland
Mayhem	Mayhem
Analysis	Analysis (Zeitschrift)
Síðari rökgreiningar	Analytica posteriora
Samvinnustofnun Sjanghæ	Shanghaier Organisation für Zusammenarbeit
Fyrri rökgreiningar	Analytica priora
Cannibal Corpse	Cannibal Corpse
Leoben	Leoben
Neil Patrick Harris	Neil Patrick Harris
Kusulórdafylki	Qysylorda (Gebiet)
Ferrol	Ferrol
Bullet for my valentine	Bullet for My Valentine
Gotneskt rokk	Gothic Rock
Karagandyfylki	Qaraghandy (Gebiet)
Aktöbefylki	Aqtöbe (Gebiet)
Hundingjar	Kynismus
John Bonham	John Bonham
Sjimkent	Schymkent
Lykt	Geruch
Aurangzeb	Aurangzeb
Aveiro (borg)	Aveiro (Portugal)
Kóstanæfylki	Qostanai (Gebiet)
Nýgræðingar	Scrubs – Die Anfänger
The Rasmus	The Rasmus
Pepe	Képler Laveran Lima Ferreira
Örnefnafræði	Toponomastik
Fall Out Boy	Fall Out Boy
Itamar Franco	Itamar Franco
Shrek 2	Shrek 2 – Der tollkühne Held kehrt zurück
Vestur-Kasakstanfylki	Westkasachstan
Klifun (stílbragð)	Anapher
MacBook	MacBook
Serj Tankian	Serj Tankian
Lara Flynn Boyle	Lara Flynn Boyle
Pavlódarfylki	Pawlodar (Gebiet)
Óslóarháskóli	Universität Oslo
Bossa nova	Bossa Nova
Múslimahatur	Islamfeindlichkeit
Castel Sant'Angelo	Engelsburg
Haglabyssa	Flinte
Genaflökt	Gendrift
Baden (Neðra Austurríki)	Baden (Niederösterreich)
Shrek the Third	Shrek der Dritte
Snarröðun	Quicksort
Djambýlfylki	Schambyl (Gebiet)
Sigdal	Sigdal
Samdrykkjan (Platon)	Symposion (Platon)
Píanóleikari	Pianist
Klassísk fornöld	Antike
Daron Malakian	Daron Malakian
Audioslave	Audioslave
Þingmaður	Abgeordneter
Undirmálslán	Subprime-Markt
NGC 4414	NGC 4414
Centaurus A	Centaurus A
Allianz	Allianz SE
Hlýskeið	Warmzeit
Fiðlarinn á þakinu	Anatevka
Fastefnisdrif	Solid-State-Drive
Tesco	Tesco
Spittal an der Drau	Spittal an der Drau
Klosterneuburg	Klosterneuburg
Wolfsberg	Wolfsberg (Kärnten)
.ni	.ni
Gecko	Gecko (Software)
Dervisar	Derwisch
Popp pönk	Pop-Punk
Leonding	Leonding
MacBook Air	MacBook Air
Lustenau	Lustenau
Kevin Michael Richardson	Kevin Michael Richardson
Sósíalíski vinstriflokkurinn	Sosialistisk Venstreparti
Lier (Noregi)	Lier (Norwegen)
Hurum	Hurum
Hessíska	Hessischer Dialekt
Hole	Hole (Norwegen)
Núllvigur	Nullvektor
Kvikuþró	Magmakammer
Framandsteinn	Xenolith
Montgomery County, Maryland	Montgomery County (Maryland)
Røyken	Røyken
The Verve	The Verve
Windows NT 4.0	Microsoft Windows NT 4.0
Microsoft Silverlight	Microsoft Silverlight
Frosta	Frosta (Norwegen)
Andalúsíska	Andalusischer Dialekt
Kevin Smith	Kevin Smith
Map24	Map24
Schwechat	Schwechat
Eftirsjá	Reue
Enchanted (kvikmynd)	Verwünscht
Skákbox	Schachboxen
Jefferson County (Vestur-Virginía)	Jefferson County (West Virginia)
Berkeley County (Vestur-Virginía)	Berkeley County (West Virginia)
Morgan County (Vestur-Virginía)	Morgan County (West Virginia)
Umsátrið um Kinsale	Belagerung von Kinsale
Nathan Lane	Nathan Lane
Chick-Fil-A	Chick-fil-A
Hugo Boss	Hugo Boss
Hraunkúla	Vulkanische Bombe
Lögmætisreglan (Evrópusambandið)	Prinzip der begrenzten Einzelermächtigung
John Dolmayan	John Dolmayan
Steve Zahn	Steve Zahn
Eðjufiskur	Kahlhecht
Finn (kæna)	Finn (Bootsklasse)
Jay Mohr	Jay Mohr
Cedric the Entertainer	Cedric the Entertainer
Mürzzuschlag	Mürzzuschlag
Golíatbjalla	Goliathkäfer
.nl	.nl
Andrea	Andrea (Vorname)
Ofvöndun	Hyperkorrektur
Hampshire County (Vestur-Virginíu)	Hampshire County (West Virginia)
Savage Garden	Savage Garden
Íslensk erfðagreining	DeCODE Genetics
Síminn	Síminn
Fort Minor	Fort Minor
Neyðarkall frá Bretzelborg	QRN sur Bretzelburg
Möðrudalur á Fjöllum	Möðrudalur
Hróarskelduhátíðin	Roskilde-Festival
NGC 2683	NGC 2683
Handhverfa	Enantiomer
Röddun	Stimmhaftigkeit
Philipp Kirkorov	Filipp Bedrossowitsch Kirkorow
Lukkuborg	Glücksburg (Ostsee)
Heimsmiðstöð Bahá'í trúarinnar	Bahai-Weltzentrum
Windows 3.1x	Microsoft Windows 3.1
Fríða og dýrið	Die Schöne und das Biest (Volksmärchen)
NGC 1316	NGC 1316
Lion Head	Löwenkopfkaninchen
Grýlukerti	Eiszapfen
Saltvatn	Salzwasser
Mercer-sýsla	Mercer County (New Jersey)
Dyrehavsbakken	Dyrehavsbakken
A Life Less Ordinary	Lebe lieber ungewöhnlich
Ingvar Eggert Sigurðsson	Ingvar Eggert Sigurðsson
Péturslögmálið	Peter-Prinzip
Heimssýn	Heimssýn
Andy Richter	Andy Richter
Kláfur	Pendelbahn
Richard Simmons	Richard Simmons
Mölln	Mölln
Rush Hour 3	Rush Hour 3
Orkering	Occhi
Nahuel Huapivatn	Nahuel Huapi
Ævintýri Bangsímons	Die vielen Abenteuer von Winnie Puuh
Fimleikafélag Hafnarfjarðar	FH Hafnarfjörður
Augnbaun	Augenbohne
Svifryk	Feinstaub
Bitkjálkar	Mundwerkzeuge
Þunglyndi Haruhi Suzumiya	Suzumiya Haruhi no Yūutsu
Barkalfjall	Barkal
Crenarchaeota	Crenarchaeota
Pico do Fogo	Pico do Fogo
Ascraeusfjall	Ascraeus Mons
Rutgers-háskóli	Rutgers University
Club Nacional de Football	Nacional Montevideo
Miðjúratímabilið	Mitteljura
Sólbaugshnit	Ekliptikales Koordinatensystem
Nanna (norræn goðafræði)	Nanna (Göttin)
Uniejów	Uniejów
Kaoma	Kaoma (Band)
Channel 4	Channel 4
Alert	Alert (Nunavut)
Nöfn og nauðsynjar	Name und Notwendigkeit
Karantanía	Karantanien
Flórída-háskóli	University of Florida
Tötraöreigar	Lumpenproletariat
Barbaríið	Barbareskenstaaten
Mercury-verðlaunin	Mercury Music Prize
National Association for the Advancement of Colored People	National Association for the Advancement of Colored People
Sprengingin mikla í Halifax	Halifax-Explosion
F-8 Crusader	Vought F-8
Mzuzu	Mzuzu
Tierpark Hagenbeck	Tierpark Hagenbeck
Soay-sauðfé	Soayschaf
Bökunarplata	Backblech
Bólstraberg	Kissenlava
Lemvig	Lemvig
Aron Ralston	Aron Ralston
Einkennissteingervingur	Leitfossil
Ron Jeremy	Ron Jeremy
Laholm	Laholm
Neskaffi	Nescafé
Sæfjall	Tiefseeberg
Trjónupeðla	Spitzkegeliger Kahlkopf
Tottenham	Tottenham
Skanderborg	Skanderborg
Jbel Toubkal	Jbel Toubkal
Elimar	Elimar
Chris Pratt	Chris Pratt
Búenos Aíres-vatn	Lago Buenos Aires / Lago General Carrera
Sorgarskikkja	Trauermantel
Munn- og kjálkaskurðlækningar	Mund-, Kiefer- und Gesichtschirurgie
Gambíer-eyjar	Gambierinseln
Svíþjóðardemókratar	Sverigedemokraterna
Landnámsbær	Langhaus (Wohngebäude)
Bláönd	Blauflügelente
Gagnef	Gagnef
Koknese	Koknese
Normandí-brúin	Pont de Normandie
Fnjóská	Fnjóská
Orrustan við Pydna	Schlacht von Pydna
Helvetica	Helvetica (Schriftart)
Lafferkúrfa	Laffer-Kurve
Sinnepskál	Brauner Senf
Jeremy Rifkin	Jeremy Rifkin
Vilji (norræn goðafræði)	Vili
Viltaugakerfi	Somatisches Nervensystem
