非洲	Afrika
西德	Geschichte der Bundesrepublik Deutschland (bis 1990)
陈良宇	Chen Liangyu
亚洲国家列表	Liste der Staaten Asiens
春卷	Frühlingsrolle
林明达	Sondhi Limthongkul
色，戒	Gefahr und Begierde
鲸体爆炸事件	Walexplosion
澳大利亚电信公司	Telstra
金坛	Jintan
上海申花足球俱乐部	Shanghai Greenland
俄罗斯国家足球队	Russische Fußballnationalmannschaft
计程车(1998年电影)	Taxi (1998)
XUL	XML User Interface Language
蓝天处女	Virgin Australia
現代標準漢語	Hochchinesisch
金边粉	Phat Thai
薛福成	Xue Fucheng
پ	Pe (Persischer Buchstabe)
赛义德·西扬姆	Said Siam
圆仁	Ennin
James Angleton	James Jesus Angleton
宋恰脱 拉蒂伐塔娜	Sonchat Ratiwatana
中国国家图书馆	Chinesische Nationalbibliothek
大漠孤雄 (电影)	Der Mongole
墨尔本机场。	Flughafen Melbourne
TCL集团	TCL (Unternehmen)
西昌卫星发射中心	Kosmodrom Xichang
镇	Großgemeinde (China)
鲁国	Lu (Staat)
塞蓝南无施对	Hochzeit – Nein danke!
捧景配启 (拳手)	Pone Kingpetch
神户机场	Flughafen Kōbe
巴黎大区高速铁路A线	RER A
泰国人妖	Kathoey
丢勒个犀牛	Rhinocerus
泰国北部	Nordthailand
凯山丰威汉市	Savannakhet
高分子化学	Polymerchemie
克里米亚共和国	Autonome Republik Krim
计程车2	Taxi Taxi
计程车4	T4xi
医疗游客	Medizintourismus
哈米嘞吞 (维克多利亚)	Hamilton (Victoria)
ISO/IEC 646	ISO 646
捷星航空	Jetstar Airways
暖武里市	Nonthaburi
素叻国际机场	Flughafen Surat Thani
亭曼岛	Pulau Tioman
岘港国际机场	Flughafen Da Nang
共同語	Ausgleichssprache
西塘镇	Xitang
大城银行 (泰国)	Bank of Ayudhya
舟山跨海大桥	Autobahn Ningbo–Zhoushan
崇明县	Chongming (Kreis)
泰国外交部	Außenministerium (Thailand)
国王岛	King Island (Tasmanien)
宋卡市	Songkhla
巴卡西半岛	Bakassi-Halbinsel
挽甲必区	Bang Kapi
盘谷银行	Bangkok Bank
马来西亚国家银行	Bank Negara Malaysia
爱尔兰银行	Bank of Ireland
赞比亚国家银行	Bank of Zambia
泰国国家银行	Bank von Thailand
孛脱马恩斯湾 (澳州)	Batemans Bay
北塘区	Beitang
班嘞格雷夫 (墨尔本)	Belgrave (Victoria)
赤壁(2008年电影)	Red Cliff (Film)
黑人	Schwarze
五公祠	Tempel der Fünf Beamten
普腾汽车	Proton (Automobilhersteller)
生-丰	Saint-Fons
码头	Kai (Uferbauwerk)
购物	Einkauf (Konsum)
富通银行	Fortis (Unternehmen)
秦淮河	Qinhuai He
远古侵略	Primeval – Rückkehr der Urzeitmonster
国防科学技术工业委员会	Kommission für Wissenschaft, Technik und Industrie für Landesverteidigung
韶山市	Shaoshan
Schweppes	Schweppes
傣族	Dai (Volk)
內排国际机场	Flughafen Hanoi
普吉市	Phuket (Stadt)
抗病毒药	Virostatikum
國際語音學學會	International Phonetic Association
维基百科孵化器	Wikipedia:Enzyklopädie/Wikimedia Incubator
火锅	Feuertopf
阿嘞白拿湖	Albaner See
冠军	Champion (Kämpfer)
越捷航空	VietJet Air
巴乃到乃	Panettone
拉玛九世	Bhumibol Adulyadej
外国口音综合症	Fremdsprachen-Akzent-Syndrom
卡嘞吞澳式足球俱乐部	Carlton Blues
流浪者 (印度电影)	Awara – Der Vagabund von Bombay
嫦娥工程	Mondprogramm der Volksrepublik China
日落大道	Sunset Boulevard (Los Angeles)
东南亚国家杯足球比赛	Fußball-Südostasienmeisterschaft
滨湖区	Binhu
苏丹航空公司	Sudan Airways
苏梅国际机场	Flughafen Ko Samui
那空沙旺府教区	Bistum Nakhon Sawan
阴蒂	Klitoris
三清山	Sanqing Shan
喃字	Chữ Nôm
性奴隶	Zwangsprostitution
天主教上海教区	Bistum Shanghai
坤敬市	Khon Kaen
粥	Reis-Congee
孛拉尼城堡	Blarney Castle
2006年印度孟买火车大爆炸	Bombenanschläge in Mumbai 2006
孛拉先拿湖	Braccianosee
金瓯机场	Flughafen Ca Mau
Debian自由软件指导方针	Debian Free Software Guidelines
叶麂	Putao-Muntjak
天目山	Tianmu Shan
挥发性有机化合物	Flüchtige organische Verbindungen
2009年以色列国会大选	Parlamentswahl in Israel 2009
吴国	Wu (Staat)
合艾国际机场	Flughafen Hat Yai
苏州地铁	U-Bahn Suzhou
帮助:目录	Hilfe:Übersicht
Wikipedia:Tutorial	Wikipedia:Tutorial
龙虎山	Longhu Shan
泰-老友谊大桥一号桥	Erste Thailändisch-Laotische Freundschaftsbrücke
澳洲电信大球场	Etihad Stadium (Melbourne)
澎湖列岛	Penghu-Inseln
中国画	Chinesische Malerei
奶茶	Bavaroise (Getränk)
盖代拉	Gedera
龙游县	Longyou
澳大利亚国家气象局	Bureau of Meteorology
支气管扩张剂	Bronchospasmolytikum
Cha Am	Cha-am
京津城际铁路	Schnellfahrstrecke Peking–Tianjin
哥打丁宜	Kota Tinggi
莱 (泰国)	Rai (Einheit)
弗林德斯岛 (塔斯曼尼亚)	Flinders Island
伐拉古嘞 (维克多利亚)	Warragul
吴中区	Wuzhong (Suzhou)
印度储备银行	Reserve Bank of India
2007年友谊快线大爆炸	Bombenanschlag auf den Samjhauta Express
泰国王家军队	Thailändische Streitkräfte
河姆渡文化	Hemudu-Kultur
曼谷大桥	Krungthep-Brücke
皇家铸币局	Royal Mint
阿根廷，勿要为奴哭泣	Don’t Cry for Me Argentina
福布斯	Forbes Magazine
马拉浦南	Malappuram
塔斯马尼亚州立大学	University of Tasmania
泰京银行 (泰国)	Krung Thai Bank
国王湖 (维克多利亚)	Kinglake (Victoria)
清莱国际机场	Flughafen Chiang Rai
陆上风帆	Strandsegeln
Joe Connor	Joe Connor
德天瀑布	Bản-Giốc-Detian-Wasserfälle
陈情中	Chai Chidchob
石龙军路	Thanon Charoen Krung
相城区	Xiangcheng (Suzhou)
猜也奔	Chaiyaphum
草原	Grünland
金球奖	Golden Globe Award
Wikipedia:WikiProject Spoken Wikipedia	Wikipedia:WikiProjekt Gesprochene Wikipedia
比拉伊	Piraí
宜兴市	Yixing
维克多港	Victor Harbor
常熟	Changshu
希嘞士维嘞 (维克多利亚)	Healesville
江阴	Jiangyin
卢湾区	Luwan
1939年澳大利亚个黑色星期五大火	Buschfeuer in Victoria 1939
1983年澳大利亚个圣灰星期三大火	Buschfeuer in Victoria und South Australia 1983
乍都节区	Chatuchak
琼山	Qiongshan
天长	Tianchang
如皋市	Rugao
江山市	Jiangshan
浏阳市	Liuyang
海曙区	Haishu
同里镇	Tongli
新昌	Xinchang
吴兴区	Wuxing (Huzhou)
新都区	Xindu
阿拉善右旗	Rechtes Alxa-Banner
仓颉码	Cangjie (Eingabemethode)
麻鷹队 (澳式足球)	Hawthorn Hawks
香港航空	Hong Kong Airlines
龙虾	Hummerartige
中毒债务	Junk-Bond
常山县	Changshan
后金	Spätere Jin-Dynastie (1616–1636)
宋国	Song (Staat)
清迈国际机场	Flughafen Chiang Mai
泰鸟航空公司	Nok Air
O'Reilly Media	O’Reilly Verlag
颂圣歌	Phleng Sansoen Phra Barami
泰国民族党	Chart-Thai-Partei
泰国南部	Südthailand
灵隐寺	Lingyin-Tempel
清迈大学	Universität Chiang Mai
越南南方共和国	Republik Südvietnam
西汉	Westliche Han-Dynastie
中国国家博物馆	Chinesisches Nationalmuseum
百万富豪	Millionär
崇安区	Chong’an
崇川区	Chongchuan
Club Méd	Club Med
河西省	Hà Tây
手写体	Schreibschrift
宋慧教	Song Hye-kyo
人民民主联盟 (泰国)	Volksallianz für Demokratie
武汉大学	Wuhan-Universität
黃大仙祠 (香港)	Wong-Tai-Sin-Tempel
韓國 (消歧義)	Korea (Begriffsklärung)
库克船长个小房子	Cook’s Cottage
گ	Gaf (Persischer Buchstabe)
迪拜大商场	Dubai Mall
婚礼歌手	Eine Hochzeit zum Verlieben
异食癖	Pica-Syndrom
本田爵士 (汽车)	Honda Jazz
越国	Yue (Staat)
Cowra (新南威尔士)	Cowra
1887年个黄河大水灾	Flutkatastrophe am Gelben Fluss 1887
为泰党 (泰国)	Pheu-Thai-Partei
大中华地区	Großchina
科廷科技大学	Curtin University
天台山 (浙江)	Tiantai Shan (Zhejiang)
孛相	Spielverhalten
佛统大塔寺	Phra Pathom Chedi
陕西历史博物馆	Historisches Museum Shaanxi
还剑湖	Hoan-Kiem-See
愛科蘭舞	Pretty Cure (Anime)
泾县	Jing (Xuancheng)
惠山区	Huishan
西施	Xi Shi
岱山县	Daishan
当涂县	Dangtu
侬	Du (Personalpronomen)
梅林	Merlin – Die neuen Abenteuer
泰国民主党	Demokratische Partei (Thailand)
东亚运动会	Ostasienspiele
法师旅馆 (日本)	Hōshi
吴越国	Wuyue-Reich
杭州萧山国际机场	Hangzhou Xiaoshan International Airport
繁昌县	Fanchang
全椒县	Quanjiao
郎溪	Langxi
广德	Guangde
南明	Südliche Ming-Dynastie
无为县	Wuwei (Wuhu)
良渚文化	Liangzhu-Kultur
湘乡市	Xiangxiang
泰国个佛教	Buddhismus in Thailand
泰国国立法政大学	Thammasat-Universität
定海区	Dinghai
廊曼区	Don Mueang
机场	Flughafen
世界大桥长度排名	Liste der längsten Brücken
男妓	Männliche Prostitution
南汇区	Nanhui
千字文	Tausend-Zeichen-Klassiker
街妓	Öffentliche Prostitution
朱温	Zhu Wen (Spätere Liang-Dynastie)
牌九	Pai Gow
轻率女子 (电影)	Easy Virtue – Eine unmoralische Ehefrau
土星运载火箭	Saturn (Rakete)
核放射事故	Liste von Unfällen in kerntechnischen Anlagen
墨尔本杯	Melbourne Cup
果敢	Kokang
京滨急行电铁	Keihin Kyūkō Dentetsu
泰国人民反独裁民主联盟	Nationale Demokratische Allianz gegen Diktatur
寶貝計劃	Rob-B-Hood
乔石	Qiao Shi
汉服	Hanfu
南潯區	Nanxun
南湖区	Nanhu
嵊泗縣	Shengsi
衢江区	Qujiang (Quzhou)
衡山县	Hengshan (Hengyang)
泰国大富豪一览表	Liste der reichsten Thailänder
中山陵	Sun-Yat-sen-Mausoleum
Nowra (新南威尔士)	Nowra
平江区	Pingjiang (Suzhou)
金阊区	Jinchang (Suzhou)
上海大学	Shanghai-Universität
通州市	Tongzhou (Nantong)
彭世洛机场	Flughafen Phitsanulok
港闸区	Gangzha
素坤逸路21巷 (曼谷)	Soi Cowboy
巴黎大区高速铁路B线	RER B
罗皇节	Losar
都市浮生录	Metro: Die Liebe kommt nie zu spät
富劳里友半岛	Fleurieu-Halbinsel
马来亚银行	Maybank (Kreditinstitut)
江南	Jiangnan
开县	Kai (Chongqing)
扬中市	Yangzhong
锡山区	Xishan (Wuxi)
乌镇	Wuzhen
松岭区	Songling
开化县	Kaihua
吴江区	Wujiang
西密朗群岛	Similan-Inseln
海安县	Hai’an
玉环县	Yuhuan
乌达抛飞机场 (泰国)	Flughafen U-Tapao
柯城区	Kecheng
路桥	Luqiao
南长区	Nanchang (Wuxi)
宁乡县	Ningxiang
湘潭县	Xiangtan (Kreis)
凡合乃从	Vernaison
洛坤机场	Flughafen Nakhon Si Thammarat
索菲 艾婷吞	Sophie Edington
荣毅仁	Rong Yiren
法朗 (泰语)	Farang
Simon Crean	Simon Crean
空堤区 (曼谷)	Khlong Toei
分类:德国	Kategorie:Deutschland
分类:意大利	Kategorie:Italien
分类:美国	Kategorie:Vereinigte Staaten
分类:俄罗斯	Kategorie:Russland
分类:英国	Kategorie:Vereinigtes Königreich
分类:西班牙	Kategorie:Spanien
分类:中国	Kategorie:China
分类:日本	Kategorie:Japan
分类:澳大利亚	Kategorie:Australien
分类:墨西哥	Kategorie:Mexiko
分类:印度	Kategorie:Indien
分类:阿根廷	Kategorie:Argentinien
毛宁吞半岛	Mornington-Halbinsel
门牌号码	Hausnummer
泰国财政部	Finanzministerium (Thailand)
火•1996 (电影)	Fire – Wenn Liebe Feuer fängt
富国国际机场	Flughafen Phu Quoc-International
巴黎大区高速铁路D线	RER D
吉碑国际机场	Flughafen Hai Phong
水灯节 (东南亚)	Loi Krathong
密封剂	Dichtstoff
武里喃机场	Flughafen Buriram
坤敬国际机场	Flughafen Khon Kaen
苏勒当阿孛杜勒机场	Flughafen Kuala Lumpur-Sultan Abdul Aziz Shah
湄宏顺机场	Flughafen Mae Hong Son
呵叻国际机场	Flughafen Nakhon Ratchasima
楠府机场	Flughafen Nan
素可泰机场	Flughafen Sukhothai
鸟汶机场	Flughafen Ubon Ratchathani
چ	Tsche (Persischer Buchstabe)
毛东岛	Moretoninsel
黄塔寺	Wat Chedi Luang
分类:印度尼西亚	Kategorie:Indonesien
分类:乃特朗特	Kategorie:Niederlande
分类:新加坡	Kategorie:Singapur
分类:韩国	Kategorie:Südkorea
分类:泰国	Kategorie:Thailand
分类:越南	Kategorie:Vietnam
分类:哺乳动物	Kategorie:Säugetiere
分类:植物	Kategorie:Pflanzen
分类:物理	Kategorie:Physik
分类:生物学	Kategorie:Biologie
分类:化学	Kategorie:Chemie
分类:历史	Kategorie:Geschichte
分类:地理	Kategorie:Geographie
分类:社会	Kategorie:Gesellschaft
分类:宗教	Kategorie:Religion
分类:体育运动	Kategorie:Sport
分类:科学	Kategorie:Wissenschaft
分类:电影	Kategorie:Film
分类:建筑物	Kategorie:Bauwerk
澳洲人报	The Australian
泰国银行	Liste der Banken in Thailand
Princes Highway	Princes Highway
拉脱卜大学	La Trobe University
Murrindindi 郡	Murrindindi Shire
维曼默宫	Wimanmek-Palast
寄畅园	Garten der Zerstreuung (Wuxi)
乡	Gemeinde (China)
西芳寺	Saihō-ji
素岳寺	Wat Phra That Doi Suthep
帕克斯郡	Parkes Shire
姚华乐路	Thanon Yaowarat
玄妙观	Xuanmiao Guan (Suzhou)
军人银行 (泰国)	TMB Bank
普吉大佛	Großer Buddha von Phuket
甲米航空公司	Krabi Airline
匹嘉声路	Thanon Phetkasem
先锋号潜水艇 (英国)	HMS Vanguard (S28)
眼鏡娘	Meganekko
韓國 (戰國)	Han (Staat)
变调	Tonsandhi
昂船洲大桥	Stonecutters Bridge
IPCC第4趟评价报告书	Vierter Sachstandsbericht des IPCC
苏州中学	Suzhou Zhongxue
苏州大学	Soochow-Universität (Suzhou)
弹跳城堡	Hüpfburg
帕邢寺	Wat Phra Singh
华欣	Amphoe Hua Hin
国际规则足球	International Rules Football
澳大利亚国家档案库	National Archives of Australia
幸福航空	Joy Air
亚该里湖	Lake Argyle
宋卡湖	Thale Sap
泰国寺庙列表	Liste buddhistischer Tempel in Thailand
制片公司	Filmproduktionsgesellschaft
舟山岛	Zhoushan (Insel)
小珊瑚岛 (泰国)	Ko Lan
七阶魔方	V-Cube 7
一乡一制品计划	One Tambon One Product
Vibhavadi Rangsit Road	Thanon Vibhavadi Rangsit
神舟十号	Shenzhou 10
韦伯斯特大字典	Merriam-Webster’s Collegiate Dictionary
西雾延岛	Sibuyan
巴士底獄	Bastille
泰国足球联赛	Thai Premier League
马里斯维嘞 (维克多利亚)	Marysville (Victoria)
Michael Flood	Michael Flood
朗娜伐拉	Lonavla
Mike Davis	Mike Davis
民武里区	Min Buri
隆汉湖 (泰国)	Nong Han (See)
泰国省府	Monthon
清迈夜市	Nachtmarkt
定向圖	Orientierungslaufkarte
分类:消歧义	Kategorie:Begriffsklärung
分类:佛教	Kategorie:Buddhismus
分类:基督教	Kategorie:Christentum
分类:伊斯兰教	Kategorie:Islam
Nicholas Gage	Nicholas Gage
华东师范大学	Pädagogische Universität Ostchina
挡弗脱个爱	Parineeta (2005)
岳麓书院	Yuelu-Akademie
泰国商业银行	Siam Commercial Bank
渠	Wassergraben
拍凤裕庭公路	Thanon Phahonyothin
运动员	Sportler
泰国各党派	Politische Parteien in Thailand
拍天湖 (泰国)	Phayao-See
The Triffids (乐队)	The Triffids
Poise	Poise
外白渡桥	Waibaidu-Brücke
罗津	Rajin
曼谷枪手 1	Bangkok Dangerous (2000)
太平天国忠王府	Residenz des Zhongwang-Königs des Himmlischen Reiches des ewigen Friedens
女阴	Vulva
悉尼天鹅队 (澳式足球)	Sydney Swans
上山文化	Shangshan
国民报 (泰国)	The Nation (Thailand)
吞武里区	Thonburi
六阶魔方	V-Cube 6
Bochotnica	Bochotnica
泰国华人	Chinesischstämmige Thailänder
常州天宁寺	Tianning-Tempel (Changzhou)
2005年安曼炸弹爆炸	Anschlagserie in Amman 2005
Replacement character	Unicodeblock Spezielles
正一派	Himmelsmeister-Daoismus
伐朗代脫 (维克多利亚)	Warrandyte
若塔寺	Wat Chet Yot
选美	Schönheitswettbewerb
阿德来德港口队 (澳式足球)	Port Adelaide Power
西海岸鷹队 (澳式足球)	West Coast Eagles
东涌	Tung Chung
分类:维基百科分类	Kategorie:Wikipedia:Kategorien
分类:维基百科管理	Kategorie:Wikipedia:
分类:文化	Kategorie:Kultur
分类:大洲	Kategorie:Kontinent
分类:地质学	Kategorie:Geologie
Wikipedia:Selected anniversaries	Wikipedia:Hauptseite/Jahrestage
Wikipedia:命名常规	Wikipedia:Namenskonventionen
剃刀	Rasierhobel
香港湿地公园	Hong Kong Wetland Park
Portal:地理	Portal:Geographie
可口可乐公司	The Coca-Cola Company
Wikipedia:HotCat	Wikipedia:Helferlein/HotCat
东南大学	Universität Südostchinas
分类:维基百科机器人	Kategorie:Benutzer:Bot
Portal:艺术	Portal:Kunst und Kultur
分类:美国人	Kategorie:US-Amerikaner
分类:演员	Kategorie:Schauspieler
分类:英国人	Kategorie:Brite
分类:法国人	Kategorie:Franzose
模板:Userbox	Vorlage:Userbox
模板:Itn	Wikipedia:Hauptseite/Aktuelles
Wikipedia:问题	Wikipedia:Fragen zur Wikipedia
分类:自由软件	Kategorie:Freie Software
Wikipedia:Changing username	Wikipedia:Benutzernamen ändern
Wikipedia:管理员	Wikipedia:Administratoren
分类:人物	Kategorie:Person
分类:职业	Kategorie:Beruf
分类:各行各业个人	Kategorie:Person nach Tätigkeit
Wikipedia:机器人	Wikipedia:Bots
分类:工程學	Kategorie:Ingenieurwissenschaft
Wikipedia:AutoWikiBrowser	Wikipedia:AutoWikiBrowser
分类:医学	Kategorie:Medizin
分类:政治	Kategorie:Politik
分类:教育	Kategorie:Bildung
分类:光学	Kategorie:Optik
分类:艺术	Kategorie:Kunst
埃及	Ägypten
Wikipedia:手傀儡	Wikipedia:Sockenpuppe
Wikipedia:Categorization	Wikipedia:Kategorien
模板:Bot	Vorlage:Bot
加拿大	Kanada
分类:倍尔奇姆	Kategorie:Belgien
分类:捷克	Kategorie:Tschechien
Wikipedia:版权	Wikipedia:Lizenzbestimmungen
Wikipedia:关于	Wikipedia:Über Wikipedia
分类:电子游戏	Kategorie:Computerspiele
分类:游戏	Kategorie:Spiel
工业工程	Industrial Engineering
帮助:編輯摘要	Hilfe:Zusammenfassung und Quellen
Portal:科学	Portal:Wissenschaft
分类:欧洲国家	Kategorie:Staat in Europa
分类:欧洲	Kategorie:Europa
Wikipedia:Subpages	Hilfe:Unterseiten
模板:Documentation	Vorlage:Dokumentation
Wikipedia:User access levels	Hilfe:Benutzer
Wikipedia:聊天频道	Wikipedia:Chat
分类:维基人	Kategorie:Benutzer:
Wikipedia:社区门堂	Wikipedia:Autorenportal
分类:User by languages	Kategorie:Benutzer:nach Sprache
帮助:用词指南	Wikipedia:Vermeide hohle Phrasen
模板:Soft redirect	Vorlage:Interwiki redirect
模板:Delete	Vorlage:Löschen
分类:维基百科版权	Kategorie:Wikipedia:Urheberrecht
分类:技术	Kategorie:Technologie
Wat Paknam Bhasicharoen	Wat Paknam Phasi Charoen
陈乃温	Newin Chidchob
卫星天线	Parabolantenne
分类:言话	Kategorie:Einzelsprache als Thema
分类:历法	Kategorie:Kalender
分类:维基百科	Kategorie:Wikipedia
分类:各样言话个维基百科	Kategorie:Wikipedia-Sprachversion
分类:有无用文件链接个页	Kategorie:Wikipedia:Defekter Dateilink
Wikipedia:模板消息	Wikipedia:Textbausteine
分类:現在正發生個事體	Kategorie:Wikipedia:Laufendes Ereignis
Wikipedia:維基休息	Wikipedia:Wikipause
模板:Navbox	Vorlage:Erweiterte Navigationsleiste
市辖区	Stadtbezirk (China)
模板:Persondata	Vorlage:Personendaten
分类:維基百科維護	Kategorie:Wikipedia:Wartung
分类:泰国网球运动员	Kategorie:Tennisspieler (Thailand)
寺	Buddhistischer Tempel
模板:Error	Vorlage:Vorlagenfehler
模板:!!	Vorlage:!!
模板:0	Vorlage:0
模板:Unicode	Vorlage:Unicode
模板:Clear	Vorlage:Absatz
模板:Nowrap	Vorlage:Nowrap
模板:Bots	Vorlage:Bots
Wikipedia:必有个页面	Wikipedia:Artikel, die es in allen Wikipedias geben sollte
分类:非洲	Kategorie:Afrika
分类:數字	Kategorie:Zahl
分类:电子学	Kategorie:Elektronik
分类:书	Kategorie:Buchwesen
模板:Wikisource	Vorlage:Wikisource
模板:Babel	Vorlage:Babel
模板:Commons	Vorlage:Commons
模板:AFG	Vorlage:AFG
Wikipedia:列明來源	Wikipedia:Literatur
模板:See also	Vorlage:Siehe auch
模板:User de	Vorlage:User de
模板:User de-1	Vorlage:User de-1
模板:User es	Vorlage:User es
模板:User de-3	Vorlage:User de-3
模板:User en-3	Vorlage:User en-3
模板:User en-1	Vorlage:User en-1
模板:User en-2	Vorlage:User en-2
模板:User en-4	Vorlage:User en-4
模板:User en	Vorlage:User en
模板:User de-2	Vorlage:User de-2
模板:User es-1	Vorlage:User es-1
模板:User fa	Vorlage:User fa
模板:User fr-1	Vorlage:User fr-1
分类:各国个文化	Kategorie:Kultur nach Staat
模板:User ja-4	Vorlage:User ja-4
模板:User sk	Vorlage:User sk
模板:User fr-2	Vorlage:User fr-2
模板:User ja	Vorlage:User ja
模板:User ja-1	Vorlage:User ja-1
模板:User it-1	Vorlage:User it-1
模板:User fr	Vorlage:User fr
模板:Unsigned	Vorlage:Unsigniert
模板:HRV	Vorlage:HRV
分类:亚洲	Kategorie:Asien
分类:智利	Kategorie:Chile
分类:21世紀	Kategorie:21. Jahrhundert
分类:User uk	Kategorie:User uk
分类:南美洲	Kategorie:Südamerika
分类:User uk-N	Kategorie:User uk-M
分类:马来西亚	Kategorie:Malaysia
分类:食物	Kategorie:Lebensmittel
分类:足球	Kategorie:Fußball
模板:Mod	Vorlage:Modulo
模板:User uk	Vorlage:User uk
模板:User es-2	Vorlage:User es-2
模板:USA	Vorlage:USA
分类:年历	Kategorie:Jahrbuch
分类:组织	Kategorie:Organisationen
分类:语言学	Kategorie:Sprachwissenschaft
模板:ITA	Vorlage:ITA
模板:GEO	Vorlage:GEO
模板:BOL	Vorlage:BOL
分类:鏈接模板	Kategorie:Vorlage:Linkhilfe
模板:MEX	Vorlage:MEX
分类:User fr-1	Kategorie:User fr-1
模板:Wikiquote	Vorlage:Wikiquote
模板:Image label	Vorlage:Image label
模板:Translated page	Vorlage:Übersetzung
模板:MAR	Vorlage:MAR
模板:PSE	Vorlage:PSE
模板:Sidebar	Vorlage:Seitenleiste
模板:Update	Vorlage:Veraltet
模板:SVK	Vorlage:SVK
模板:TWN	Vorlage:TWN
模板:EGY	Vorlage:EGY
模板:KGZ	Vorlage:KGZ
模板:Infobox School	Vorlage:Infobox Schule
模板:ISR	Vorlage:ISR
模板:Infobox Country	Vorlage:Infobox Staat
模板:VEN	Vorlage:VEN
模板:Airline infobox	Vorlage:Infobox Fluggesellschaft
模板:Wide image	Vorlage:Panorama
模板:UKR	Vorlage:UKR
模板:好哉	Vorlage:Erl.
模板:Audio	Vorlage:Audio
模板:PHL	Vorlage:PHL
模板:ROU	Vorlage:ROU
模板:BHR	Vorlage:BHR
模板:TUR	Vorlage:TUR
模板:清理	Vorlage:Überarbeiten
模板:DJI	Vorlage:DJI
模板:Infobox university	Vorlage:Infobox Hochschule
模板:BRN	Vorlage:BRN
模板:Wikibooks	Vorlage:Wikibooks
分类:巴黎	Kategorie:Paris
分类:User en-4	Kategorie:User en-4
分类:User en	Kategorie:User en
分类:User zh	Kategorie:User zh
分类:User zh-N	Kategorie:User zh-M
分类:User en-2	Kategorie:User en-2
模板:Infobox	Vorlage:Infobox
模板:Right TOC	Vorlage:TOCright
模板:User zh	Vorlage:User zh
模板:Legend	Vorlage:Farblegende
模板:Cite web	Vorlage:Cite web
模板:Youtube	Vorlage:YouTube
模板:Current	Vorlage:Laufendes Ereignis
分类:軍事裝備	Kategorie:Militärische Ausrüstung
模板:Infobox WS	Vorlage:Infobox Schrift
模板:IMDb title	Vorlage:IMDb Titel
模板:User ru-4	Vorlage:User ru-4
分类:饮食	Kategorie:Essen und Trinken
模板:Wiktionary	Vorlage:Wiktionary
分类:英国个博物馆	Kategorie:Museum im Vereinigten Königreich
模板:大韩民国行政区划	Vorlage:Navigationsleiste Provinzen von Südkorea
Wikipedia:Selected anniversaries/October 3	Wikipedia:Hauptseite/Jahrestage/Oktober/3
分类:总统	Kategorie:Staatspräsident
模板:User ru	Vorlage:User ru
分类:20世紀	Kategorie:20. Jahrhundert
模板:IPA	Vorlage:IPA-Text
分类:美洲	Kategorie:Amerika
模板:Otheruses	Vorlage:Begriffsklärungshinweis
分类:各国个人	Kategorie:Person nach Staatsangehörigkeit
模板:User language-N	Vorlage:Babel field M
Wikipedia:GNU自由文档许可证文本	Wikipedia:GNU Free Documentation License
模板:CPV	Vorlage:CPV
分类:作家	Kategorie:Autor
分类:軍事	Kategorie:Militärwesen
分类:大学	Kategorie:Universität
模板:MYS	Vorlage:MYS
模板:TJK	Vorlage:TJK
模板:Infobox Website	Vorlage:Infobox Website
模板:Image label end	Vorlage:Image label end
模板:Documentation subpage	Vorlage:Dokumentation/Dokuseite
模板:GHA	Vorlage:GHA
模板:GMB	Vorlage:GMB
模板:IDN	Vorlage:IDN
模板:FRO	Vorlage:FRO
模板:ZAF	Vorlage:ZAF
模板:POL	Vorlage:POL
模板:URY	Vorlage:URY
模板:CUB	Vorlage:CUB
模板:CMR	Vorlage:CMR
模板:BIH	Vorlage:BIH
模板:FIN	Vorlage:FIN
模板:Tlx	Vorlage:Vorlage
模板:CAN	Vorlage:CAN
模板:Purge	Vorlage:Purge
模板:Cc-by-3.0	Vorlage:Bild-CC-by/3.0
模板:DNK	Vorlage:DNK
模板:Infobox Cyrillic	Vorlage:Navigationsleiste Kyrillisches Alphabet
模板:Dead link	Vorlage:Toter Link
分类:跨性别	Kategorie:Transgender
模板:Provinces of China	Vorlage:Navigationsleiste Administrative Gliederung Volksrepublik China
模板:SAU	Vorlage:SAU
模板:Userpage	Vorlage:Wikipedia-Benutzer
模板:DEU	Vorlage:DEU
模板:BEN	Vorlage:BEN
模板:CIS	Vorlage:Navigationsleiste Mitgliedstaaten der GUS
模板:SWE	Vorlage:SWE
分类:中国个建筑	Kategorie:Chinesische Architektur
模板:User	Vorlage:Benutzer
模板:YEM	Vorlage:YEM
模板:Spoken Wikipedia	Vorlage:Gesprochene Version
模板:User language-4	Vorlage:Babel field 4
分类:越南机场	Kategorie:Flughafen in Vietnam
分类:公司	Kategorie:Unternehmen
模板:Renameuser	Vorlage:Renameuser
模板:CIA World Factbook link	Vorlage:CIA-Factbook
模板:Image label small	Vorlage:Image label small
模板:Iaaf name	Vorlage:IAAF
模板:User language-0	Vorlage:Babel field 0
模板:瑞士城市	Vorlage:Infobox Ort in der Schweiz
模板:AddNewSection	Vorlage:AddNewSection
模板:Japanese	Vorlage:Nihongo
模板:User fr-3	Vorlage:User fr-3
模板:UEFA	Vorlage:Navigationsleiste Fußball-Europameisterschaften
模板:Infobox Military Unit	Vorlage:Infobox Militärische Einheit
模板:IMDb name	Vorlage:IMDb Name
模板:Ar icon	Vorlage:Ar
模板:ABW	Vorlage:ABW
分类:突尼斯	Kategorie:Tunesien
